datetime_stamp,filename,raw_overlap,lhood_overlap,loglhood_overlap,total_marks,after_marks,total_row
# 
# mp_h0_d0_w0_a008_n238_rad0_bst1_pam2_newdateswm_D_cut  (minmax +/-200)
# alpha: 0.009 	mBoost: 1.0 	N: 240 	WEnd: False
# AUTO
# alpha: 0.009 	mBoost: 2.0 	N: 400 	WEnd: False 	pam: 2
# AUTO
2017-04-30 06:27,stm_aasane16_modified.csv,"[20, 34, 445]","[0, 8, 21]","[0, 1, 5]",7,6,22147,"[5, 3, 1]"
2017-04-30 06:38,stm_aasane18_modified.csv,"[25, 15, 637]","[2, 0, 22]","[0, 0, 3]",4,4,25910,"[4, 0, 0]"
2017-04-30 06:52,stm_sb_modified.csv,"[53, 73, 797]","[0, 0, 4]","[0, 0, 1]",13,10,31485,"[10, 0, 0]"
2017-04-30 07:02,stm_aasane01_03_modified.csv,"[24, 23, 501]","[0, 1, 18]","[0, 0, 1]",5,3,23244,"[3, 1, 0]"
# alpha: 0.009 	mBoost: 2.0 	N: 400 	WEnd: False 	pam: 3
# AUTO
2017-04-30 07:12,stm_aasane16_modified.csv,"[22, 35, 492]","[0, 6, 34]","[0, 1, 4]",7,6,22147,"[6, 2, 1]"
2017-04-30 07:24,stm_aasane18_modified.csv,"[28, 11, 718]","[3, 0, 25]","[0, 0, 4]",4,4,25910,"[3, 0, 0]"
2017-04-30 07:38,stm_sb_modified.csv,"[59, 73, 828]","[0, 0, 2]","[0, 0, 1]",13,10,31485,"[10, 0, 0]"
2017-04-30 07:48,stm_aasane01_03_modified.csv,"[32, 33, 576]","[0, 0, 17]","[0, 0, 1]",5,3,23244,"[3, 0, 0]"
#
# mp_h0_d0_w0_a02_n250_bst1_pam1_oldswarm_D
# alpha: 0.009 	mBoost: 1.0 	N: 250 	WEnd: False 	pam: 1
# AUTO
2017-04-30 22:06,stm_aasane16_modified.csv,"[5, 12, 138]","[0, 3, 31]","[0, 2, 8]",7,6,22147,"[5, 2, 2]"
2017-04-30 22:17,stm_aasane18_modified.csv,"[8, 14, 303]","[2, 1, 42]","[0, 1, 12]",4,4,25910,"[4, 1, 1]"
2017-04-30 22:29,stm_sb_modified.csv,"[29, 31, 312]","[2, 5, 49]","[1, 2, 12]",13,10,31485,"[9, 3, 2]"
2017-04-30 22:38,stm_aasane01_03_modified.csv,"[11, 15, 194]","[13, 19, 77]","[5, 5, 25]",5,3,23244,"[3, 1, 1]"
# alpha: 0.009 	mBoost: 1.0 	N: 250 	WEnd: False 	pam: 3
# AUTO
2017-04-30 22:47,stm_aasane16_modified.csv,"[8, 15, 175]","[0, 2, 29]","[0, 0, 2]",7,6,22147,"[4, 1, 0]"
2017-04-30 22:59,stm_aasane18_modified.csv,"[16, 8, 386]","[2, 0, 39]","[1, 0, 12]",4,4,25910,"[4, 0, 0]"
2017-04-30 23:12,stm_sb_modified.csv,"[32, 47, 414]","[0, 5, 41]","[0, 1, 7]",13,10,31485,"[10, 1, 1]"
2017-04-30 23:22,stm_aasane01_03_modified.csv,"[12, 20, 266]","[10, 18, 63]","[3, 2, 13]",5,3,23244,"[3, 1, 1]"
# alpha: 0.009 	mBoost: 1.0 	N: 400 	WEnd: False 	pam: 1
# AUTO
2017-04-30 23:30,stm_aasane16_modified.csv,"[9, 13, 193]","[0, 3, 33]","[0, 0, 4]",7,6,22147,"[4, 1, 0]"
2017-04-30 23:42,stm_aasane18_modified.csv,"[18, 14, 441]","[3, 0, 26]","[1, 0, 10]",4,4,25910,"[4, 0, 0]"
2017-04-30 23:54,stm_sb_modified.csv,"[35, 44, 436]","[3, 8, 54]","[1, 1, 7]",13,10,31485,"[10, 3, 1]"
2017-05-01 00:04,stm_aasane01_03_modified.csv,"[19, 25, 303]","[15, 13, 80]","[3, 4, 17]",5,3,23244,"[3, 1, 1]"
# alpha: 0.009 	mBoost: 1.0 	N: 400 	WEnd: False 	pam: 3
# AUTO
2017-05-01 00:13,stm_aasane16_modified.csv,"[14, 14, 274]","[0, 0, 18]","[0, 0, 5]",7,6,22147,"[4, 0, 0]"
2017-05-01 00:25,stm_aasane18_modified.csv,"[22, 15, 540]","[3, 0, 39]","[0, 0, 7]",4,4,25910,"[4, 0, 0]"
2017-05-01 00:39,stm_sb_modified.csv,"[47, 55, 580]","[0, 1, 32]","[0, 0, 5]",13,10,31485,"[10, 1, 0]"
2017-05-01 00:49,stm_aasane01_03_modified.csv,"[19, 24, 352]","[12, 27, 68]","[0, 4, 8]",5,3,23244,"[3, 1, 1]"
# alpha: 0.009 	mBoost: 1.0 	N: 600 	WEnd: False 	pam: 1
# AUTO
2017-05-01 00:59,stm_aasane16_modified.csv,"[13, 24, 319]","[0, 0, 20]","[0, 0, 3]",7,6,22147,"[6, 0, 0]"
2017-05-01 01:10,stm_aasane18_modified.csv,"[19, 23, 567]","[3, 0, 31]","[1, 0, 7]",4,4,25910,"[4, 0, 0]"
2017-05-01 01:25,stm_sb_modified.csv,"[39, 66, 649]","[5, 4, 49]","[0, 0, 8]",13,10,31485,"[10, 1, 0]"
2017-05-01 01:35,stm_aasane01_03_modified.csv,"[22, 30, 463]","[13, 15, 73]","[3, 3, 17]",5,3,23244,"[3, 1, 1]"
# alpha: 0.009 	mBoost: 1.0 	N: 600 	WEnd: False 	pam: 3
# AUTO
2017-05-01 01:44,stm_aasane16_modified.csv,"[20, 25, 399]","[0, 1, 19]","[0, 0, 2]",7,6,22147,"[6, 1, 0]"
