,stamp,name,acc,prec,recall,preval,newRecall
185,2017-05-12 03:37,stm_aasane16,0.9925,0.127,0.667,0.00094,True
186,2017-05-12 03:39,stm_aasane18,0.9864,0.019,0.5,0.00052,True
187,2017-05-12 03:43,stm_sb,0.9861,0.05,0.273,0.00116,True
188,2017-05-12 03:46,stm_aasane01_03,0.9849,0.019,0.333,0.00044,True
189,2017-05-12 03:48,stm_aasane16,0.9887,0.04,0.167,0.00094,True
190,2017-05-12 03:50,stm_aasane18,0.9886,0.0,0.0,0.00052,True
191,2017-05-12 03:53,stm_sb,0.9892,0.127,0.636,0.00116,True
192,2017-05-12 03:55,stm_aasane01_03,0.9856,0.076,0.333,0.00044,True
193,2017-05-12 03:57,stm_aasane16,0.9864,0.033,0.167,0.00094,True
194,2017-05-12 04:00,stm_aasane18,0.9873,0.01,0.25,0.00052,True
195,2017-05-12 04:03,stm_sb,0.9882,0.132,0.636,0.00116,True
196,2017-05-12 04:05,stm_aasane01_03,0.9855,0.058,0.333,0.00044,True
197,2017-05-12 07:47,stm_aasane16,0.9955,0.065,0.333,0.00094,True
198,2017-05-12 07:50,stm_aasane18,0.9938,0.0,0.0,0.00052,True
199,2017-05-12 07:53,stm_sb,0.9925,0.113,0.364,0.00116,True
200,2017-05-12 07:56,stm_aasane01_03,0.9892,0.131,0.333,0.00044,True
201,2017-05-12 07:59,stm_aasane16,0.995,0.03,0.167,0.00094,True
202,2017-05-12 08:02,stm_aasane18,0.991,0.0,0.0,0.00052,True
203,2017-05-12 08:05,stm_sb,0.9912,0.087,0.455,0.00116,True
204,2017-05-12 08:08,stm_aasane01_03,0.9861,0.113,0.333,0.00044,True
205,2017-05-12 08:11,stm_aasane16,0.99,0.072,0.5,0.00094,True
206,2017-05-12 08:14,stm_aasane18,0.984,0.016,0.5,0.00052,True
207,2017-05-12 08:17,stm_sb,0.9869,0.133,0.636,0.00116,True
208,2017-05-12 08:20,stm_aasane01_03,0.9821,0.104,0.333,0.00044,True
209,2017-05-12 08:23,stm_aasane16,0.987,0.088,0.5,0.00094,True
210,2017-05-12 08:26,stm_aasane18,0.981,0.02,0.5,0.00052,True
211,2017-05-12 08:29,stm_sb,0.9855,0.098,0.727,0.00116,True
212,2017-05-12 08:32,stm_aasane01_03,0.9781,0.081,0.333,0.00044,True
213,2017-05-12 08:34,stm_aasane16,0.9955,0.065,0.333,0.00094,True
214,2017-05-12 08:37,stm_aasane18,0.9938,0.0,0.0,0.00052,True
215,2017-05-12 08:41,stm_sb,0.9925,0.113,0.364,0.00116,True
216,2017-05-12 08:44,stm_aasane01_03,0.9892,0.131,0.333,0.00044,True
217,2017-05-12 08:46,stm_aasane16,0.995,0.03,0.167,0.00094,True
218,2017-05-12 08:49,stm_aasane18,0.991,0.0,0.0,0.00052,True
219,2017-05-12 08:53,stm_sb,0.9912,0.087,0.455,0.00116,True
220,2017-05-12 08:56,stm_aasane01_03,0.9861,0.113,0.333,0.00044,True
221,2017-05-12 08:58,stm_aasane16,0.99,0.072,0.5,0.00094,True
222,2017-05-12 09:01,stm_aasane18,0.984,0.016,0.5,0.00052,True
223,2017-05-12 09:05,stm_sb,0.9869,0.133,0.636,0.00116,True
224,2017-05-12 09:08,stm_aasane01_03,0.9821,0.104,0.333,0.00044,True
225,2017-05-12 09:10,stm_aasane16,0.987,0.088,0.5,0.00094,True
226,2017-05-12 09:13,stm_aasane18,0.981,0.02,0.5,0.00052,True
227,2017-05-12 09:17,stm_sb,0.9855,0.098,0.727,0.00116,True
228,2017-05-12 09:19,stm_aasane01_03,0.9781,0.081,0.333,0.00044,True
