,stamp,name,acc,prec,recall,preval,newRecall
116,2017-05-01 06:06,stm_aasane16,0.9999,0.0,0.0,0.00028,True
117,2017-05-01 06:18,stm_aasane18,0.9999,0.0,0.0,0.00016,True
118,2017-05-01 06:32,stm_sb,0.9999,0.0,0.0,0.00033,True
119,2017-05-01 06:42,stm_aasane01_03,0.9996,0.25,0.333,0.00013,True
120,2017-05-01 22:39,stm_aasane16,0.9997,0.143,0.167,0.00028,True
121,2017-05-01 22:52,stm_aasane18,0.9996,0.083,0.25,0.00016,True
122,2017-05-01 23:10,stm_sb,0.9998,0.222,0.2,0.00033,True
123,2017-05-01 23:19,stm_aasane01_03,0.9995,0.267,0.333,0.00013,True
124,2017-05-01 23:29,stm_aasane16,0.9996,0.0,0.0,0.00028,True
125,2017-05-01 23:42,stm_aasane18,0.9995,0.0,0.0,0.00016,True
126,2017-05-02 00:02,stm_sb,0.9995,0.111,0.2,0.00033,True
127,2017-05-02 00:12,stm_aasane01_03,0.9994,0.071,0.333,0.00013,True
128,2017-05-02 00:23,stm_aasane16,0.9995,0.091,0.167,0.00028,True
129,2017-05-02 00:36,stm_aasane18,0.9996,0.0,0.0,0.00016,True
130,2017-05-02 00:53,stm_sb,0.9998,0.143,0.1,0.00033,True
131,2017-05-02 01:05,stm_aasane01_03,0.9996,0.231,0.333,0.00013,True
132,2017-05-02 01:16,stm_aasane16,0.9996,0.1,0.167,0.00028,True
133,2017-05-02 01:30,stm_aasane18,0.9996,0.0,0.0,0.00016,True
134,2017-05-02 01:51,stm_sb,0.9997,0.111,0.1,0.00033,True
135,2017-05-02 02:03,stm_aasane01_03,0.9995,0.25,0.333,0.00013,True
136,2017-05-02 02:14,stm_aasane16,0.9997,0.0,0.0,0.00028,True
137,2017-05-02 02:31,stm_aasane18,0.9996,0.0,0.0,0.00016,True
138,2017-05-02 02:47,stm_sb,0.9998,0.143,0.1,0.00033,True
139,2017-05-02 02:59,stm_aasane01_03,0.9996,0.25,0.333,0.00013,True
140,2017-05-02 03:11,stm_aasane16,0.9999,0.25,0.167,0.00028,True
141,2017-05-02 03:29,stm_aasane18,0.9998,0.0,0.0,0.00016,True
142,2017-05-02 03:47,stm_sb,0.9999,0.0,0.0,0.00033,True
143,2017-05-02 03:59,stm_aasane01_03,0.9996,0.167,0.333,0.00013,True
144,2017-05-02 04:09,stm_aasane16,0.9995,0.091,0.167,0.00028,True
145,2017-05-02 04:22,stm_aasane18,0.9994,0.063,0.25,0.00016,True
146,2017-05-02 04:40,stm_sb,0.9993,0.045,0.1,0.00033,True
147,2017-05-02 04:51,stm_aasane01_03,0.9992,0.25,0.333,0.00013,True
148,2017-05-02 05:00,stm_aasane16,0.9995,0.083,0.167,0.00028,True
149,2017-05-02 05:17,stm_aasane18,0.9995,0.0,0.0,0.00016,True
150,2017-05-02 05:37,stm_sb,0.9992,0.042,0.1,0.00033,True
151,2017-05-02 05:47,stm_aasane01_03,0.9992,0.217,0.333,0.00013,True
152,2017-05-02 05:58,stm_aasane16,0.9996,0.0,0.0,0.00028,True
153,2017-05-02 06:13,stm_aasane18,0.9996,0.0,0.0,0.00016,True
154,2017-05-02 06:34,stm_sb,0.9994,0.105,0.2,0.00033,True
155,2017-05-02 06:46,stm_aasane01_03,0.999,0.207,0.333,0.00013,True
156,2017-05-02 06:58,stm_aasane16,0.9997,0.0,0.0,0.00028,True
157,2017-05-02 07:15,stm_aasane18,0.9996,0.0,0.0,0.00016,True
158,2017-05-02 07:34,stm_sb,0.9996,0.077,0.1,0.00033,True
159,2017-05-02 07:47,stm_aasane01_03,0.9991,0.136,0.333,0.00013,True
160,2017-05-02 07:59,stm_aasane16,0.9998,0.167,0.167,0.00028,True
161,2017-05-02 08:15,stm_aasane18,0.9997,0.0,0.0,0.00016,True
162,2017-05-02 08:33,stm_sb,0.9996,0.071,0.1,0.00033,True
163,2017-05-02 08:45,stm_aasane01_03,0.9992,0.182,0.333,0.00013,True
164,2017-05-02 08:56,stm_aasane16,0.9999,0.25,0.167,0.00028,True
165,2017-05-02 09:14,stm_aasane18,0.9996,0.0,0.0,0.00016,True
166,2017-05-02 09:31,stm_sb,0.9997,0.1,0.1,0.00033,True
167,2017-05-02 09:43,stm_aasane01_03,0.9992,0.19,0.333,0.00013,True
168,2017-05-02 09:52,stm_aasane16,0.9997,0.143,0.167,0.00028,True
169,2017-05-02 10:04,stm_aasane18,0.9996,0.083,0.25,0.00016,True
170,2017-05-02 10:22,stm_sb,0.9998,0.222,0.2,0.00033,True
171,2017-05-02 10:32,stm_aasane01_03,0.9995,0.267,0.333,0.00013,True
172,2017-05-02 10:42,stm_aasane16,0.9996,0.0,0.0,0.00028,True
173,2017-05-02 10:54,stm_aasane18,0.9995,0.0,0.0,0.00016,True
174,2017-05-02 11:14,stm_sb,0.9995,0.111,0.2,0.00033,True
175,2017-05-02 22:13,stm_aasane16,0.9995,0.091,0.167,0.00028,True
176,2017-05-02 22:25,stm_aasane18,0.9994,0.063,0.25,0.00016,True
177,2017-05-02 22:44,stm_sb,0.9993,0.045,0.1,0.00033,True
178,2017-05-02 22:55,stm_aasane01_03,0.9992,0.25,0.333,0.00013,True
179,2017-05-02 23:04,stm_aasane16,0.9995,0.083,0.167,0.00028,True
180,2017-05-02 23:21,stm_aasane18,0.9995,0.0,0.0,0.00016,True
181,2017-05-02 23:41,stm_sb,0.9992,0.042,0.1,0.00033,True
182,2017-05-02 23:51,stm_aasane01_03,0.9992,0.217,0.333,0.00013,True
183,2017-05-02 23:58,stm_aasane16,0.9998,0.444,0.5,0.00028,True
184,2017-05-03 00:06,stm_aasane18,0.9994,0.0,0.0,0.00016,True
185,2017-05-03 00:16,stm_sb,0.9994,0.105,0.2,0.00033,True
186,2017-05-03 00:23,stm_aasane01_03,0.9991,0.16,0.333,0.00013,True
187,2017-05-03 00:29,stm_aasane16,0.9997,0.333,0.333,0.00028,True
188,2017-05-03 00:37,stm_aasane18,0.9995,0.0,0.0,0.00016,True
189,2017-05-03 00:47,stm_sb,0.9994,0.056,0.1,0.00033,True
190,2017-05-03 00:54,stm_aasane01_03,0.9991,0.16,0.333,0.00013,True
191,2017-05-03 01:06,stm_aasane16,0.9998,0.167,0.167,0.00028,True
192,2017-05-03 01:22,stm_aasane18,0.9997,0.0,0.0,0.00016,True
193,2017-05-03 01:39,stm_sb,0.9996,0.071,0.1,0.00033,True
194,2017-05-03 01:51,stm_aasane01_03,0.9992,0.182,0.333,0.00013,True
195,2017-05-03 02:03,stm_aasane16,0.9999,0.25,0.167,0.00028,True
196,2017-05-03 02:20,stm_aasane18,0.9996,0.0,0.0,0.00016,True
197,2017-05-03 02:37,stm_sb,0.9997,0.1,0.1,0.00033,True
198,2017-05-03 02:49,stm_aasane01_03,0.9992,0.19,0.333,0.00013,True
199,2017-05-03 02:58,stm_aasane16,0.9999,0.5,0.333,0.00028,True
200,2017-05-03 03:10,stm_aasane18,0.9998,0.0,0.0,0.00016,True
201,2017-05-03 03:23,stm_sb,0.9996,0.083,0.1,0.00033,True
202,2017-05-03 03:32,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
203,2017-05-03 03:41,stm_aasane16,1.0,0.667,0.333,0.00028,True
204,2017-05-03 03:52,stm_aasane18,0.9998,0.0,0.0,0.00016,True
205,2017-05-03 04:05,stm_sb,0.9998,0.143,0.1,0.00033,True
206,2017-05-03 04:14,stm_aasane01_03,0.9998,0.2,0.333,0.00013,True
207,2017-05-03 04:24,stm_aasane16,0.9995,0.091,0.167,0.00028,True
208,2017-05-03 04:36,stm_aasane18,0.9994,0.063,0.25,0.00016,True
209,2017-05-03 04:54,stm_sb,0.9993,0.045,0.1,0.00033,True
210,2017-05-03 05:05,stm_aasane01_03,0.9992,0.25,0.333,0.00013,True
211,2017-05-03 05:15,stm_aasane16,0.9995,0.083,0.167,0.00028,True
212,2017-05-03 05:31,stm_aasane18,0.9995,0.0,0.0,0.00016,True
213,2017-05-03 05:51,stm_sb,0.9992,0.042,0.1,0.00033,True
214,2017-05-03 06:02,stm_aasane01_03,0.9992,0.217,0.333,0.00013,True
215,2017-05-03 06:08,stm_aasane16,0.9998,0.444,0.5,0.00028,True
216,2017-05-03 06:17,stm_aasane18,0.9994,0.0,0.0,0.00016,True
217,2017-05-03 06:27,stm_sb,0.9994,0.105,0.2,0.00033,True
218,2017-05-03 06:33,stm_aasane01_03,0.9991,0.16,0.333,0.00013,True
219,2017-05-03 06:39,stm_aasane16,0.9997,0.333,0.333,0.00028,True
220,2017-05-03 06:48,stm_aasane18,0.9995,0.0,0.0,0.00016,True
221,2017-05-03 06:58,stm_sb,0.9994,0.056,0.1,0.00033,True
222,2017-05-03 07:04,stm_aasane01_03,0.9991,0.16,0.333,0.00013,True
223,2017-05-03 07:17,stm_aasane16,0.9998,0.167,0.167,0.00028,True
224,2017-05-03 07:33,stm_aasane18,0.9997,0.0,0.0,0.00016,True
225,2017-05-03 07:50,stm_sb,0.9996,0.071,0.1,0.00033,True
226,2017-05-03 08:02,stm_aasane01_03,0.9992,0.182,0.333,0.00013,True
227,2017-05-03 08:13,stm_aasane16,0.9999,0.25,0.167,0.00028,True
228,2017-05-03 08:31,stm_aasane18,0.9996,0.0,0.0,0.00016,True
229,2017-05-03 08:48,stm_sb,0.9997,0.1,0.1,0.00033,True
230,2017-05-03 08:59,stm_aasane01_03,0.9992,0.19,0.333,0.00013,True
231,2017-05-03 09:08,stm_aasane16,0.9999,0.5,0.333,0.00028,True
232,2017-05-03 09:21,stm_aasane18,0.9998,0.0,0.0,0.00016,True
233,2017-05-03 09:34,stm_sb,0.9996,0.083,0.1,0.00033,True
234,2017-05-03 09:43,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
235,2017-05-03 09:51,stm_aasane16,1.0,0.667,0.333,0.00028,True
236,2017-05-03 10:02,stm_aasane18,0.9998,0.0,0.0,0.00016,True
237,2017-05-03 10:15,stm_sb,0.9998,0.143,0.1,0.00033,True
238,2017-05-03 10:24,stm_aasane01_03,0.9998,0.2,0.333,0.00013,True
239,2017-05-03 19:53,stm_aasane16,0.9994,0.133,0.333,0.00028,True
240,2017-05-03 20:05,stm_aasane18,0.9993,0.056,0.25,0.00016,True
241,2017-05-03 20:22,stm_sb,0.9995,0.158,0.2,0.00033,True
242,2017-05-03 20:31,stm_aasane01_03,0.9991,0.222,0.333,0.00013,True
243,2017-05-03 20:40,stm_aasane16,0.9994,0.071,0.167,0.00028,True
244,2017-05-03 20:53,stm_aasane18,0.9994,0.0,0.0,0.00016,True
245,2017-05-03 21:09,stm_sb,0.9993,0.048,0.1,0.00033,True
246,2017-05-03 21:19,stm_aasane01_03,0.999,0.267,0.333,0.00013,True
247,2017-05-03 21:25,stm_aasane16,0.9995,0.286,0.5,0.00028,True
248,2017-05-03 21:34,stm_aasane18,0.9994,0.0,0.0,0.00016,True
249,2017-05-03 21:45,stm_sb,0.9993,0.091,0.2,0.00033,True
250,2017-05-03 21:51,stm_aasane01_03,0.9989,0.138,0.333,0.00013,True
251,2017-05-03 21:58,stm_aasane16,0.9998,0.375,0.333,0.00028,True
252,2017-05-03 22:07,stm_aasane18,0.9995,0.0,0.0,0.00016,True
253,2017-05-03 22:17,stm_sb,0.9994,0.1,0.2,0.00033,True
254,2017-05-03 22:24,stm_aasane01_03,0.9989,0.194,0.333,0.00013,True
255,2017-05-03 22:34,stm_aasane16,0.9998,0.2,0.167,0.00028,True
256,2017-05-03 22:50,stm_aasane18,0.9997,0.0,0.0,0.00016,True
257,2017-05-03 23:08,stm_sb,0.9995,0.059,0.1,0.00033,True
258,2017-05-03 23:20,stm_aasane01_03,0.9991,0.136,0.333,0.00013,True
259,2017-05-03 23:30,stm_aasane16,0.9996,0.0,0.0,0.00028,True
260,2017-05-03 23:47,stm_aasane18,0.9996,0.0,0.0,0.00016,True
261,2017-05-04 00:03,stm_sb,0.9995,0.067,0.1,0.00033,True
262,2017-05-04 00:14,stm_aasane01_03,0.9991,0.05,0.333,0.00013,True
263,2017-05-04 00:23,stm_aasane16,0.9999,0.667,0.5,0.00028,True
264,2017-05-04 00:34,stm_aasane18,0.9997,0.0,0.0,0.00016,True
265,2017-05-04 00:46,stm_sb,0.9996,0.071,0.1,0.00033,True
266,2017-05-04 00:55,stm_aasane01_03,0.9993,0.063,0.333,0.00013,True
267,2017-05-04 01:04,stm_aasane16,0.9999,0.5,0.333,0.00028,True
268,2017-05-04 01:15,stm_aasane18,0.9997,0.0,0.0,0.00016,True
269,2017-05-04 01:29,stm_sb,0.9997,0.2,0.1,0.00033,True
270,2017-05-04 01:38,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
271,2017-05-04 01:47,stm_aasane16,0.9994,0.133,0.333,0.00028,True
272,2017-05-04 01:58,stm_aasane18,0.9993,0.056,0.25,0.00016,True
273,2017-05-04 02:15,stm_sb,0.9995,0.158,0.2,0.00033,True
274,2017-05-04 02:24,stm_aasane01_03,0.9991,0.222,0.333,0.00013,True
275,2017-05-04 02:33,stm_aasane16,0.9994,0.071,0.167,0.00028,True
276,2017-05-04 02:46,stm_aasane18,0.9994,0.0,0.0,0.00016,True
277,2017-05-04 03:02,stm_sb,0.9993,0.048,0.1,0.00033,True
278,2017-05-04 03:12,stm_aasane01_03,0.999,0.267,0.333,0.00013,True
279,2017-05-04 03:18,stm_aasane16,0.9995,0.286,0.5,0.00028,True
280,2017-05-04 03:27,stm_aasane18,0.9994,0.0,0.0,0.00016,True
281,2017-05-04 03:37,stm_sb,0.9993,0.091,0.2,0.00033,True
282,2017-05-04 03:44,stm_aasane01_03,0.9989,0.138,0.333,0.00013,True
283,2017-05-04 03:51,stm_aasane16,0.9998,0.375,0.333,0.00028,True
284,2017-05-04 03:59,stm_aasane18,0.9995,0.0,0.0,0.00016,True
285,2017-05-04 04:10,stm_sb,0.9994,0.1,0.2,0.00033,True
286,2017-05-04 04:16,stm_aasane01_03,0.9989,0.194,0.333,0.00013,True
287,2017-05-04 04:27,stm_aasane16,0.9998,0.2,0.167,0.00028,True
288,2017-05-04 04:43,stm_aasane18,0.9997,0.0,0.0,0.00016,True
289,2017-05-04 05:01,stm_sb,0.9995,0.059,0.1,0.00033,True
290,2017-05-04 05:12,stm_aasane01_03,0.9991,0.136,0.333,0.00013,True
291,2017-05-04 05:23,stm_aasane16,0.9996,0.0,0.0,0.00028,True
292,2017-05-04 05:40,stm_aasane18,0.9996,0.0,0.0,0.00016,True
293,2017-05-04 05:55,stm_sb,0.9995,0.067,0.1,0.00033,True
294,2017-05-04 06:07,stm_aasane01_03,0.9991,0.05,0.333,0.00013,True
295,2017-05-04 06:15,stm_aasane16,0.9999,0.667,0.5,0.00028,True
296,2017-05-04 06:26,stm_aasane18,0.9997,0.0,0.0,0.00016,True
297,2017-05-04 06:39,stm_sb,0.9996,0.071,0.1,0.00033,True
298,2017-05-04 06:48,stm_aasane01_03,0.9993,0.063,0.333,0.00013,True
299,2017-05-04 06:57,stm_aasane16,0.9999,0.5,0.333,0.00028,True
300,2017-05-04 07:08,stm_aasane18,0.9997,0.0,0.0,0.00016,True
301,2017-05-04 07:21,stm_sb,0.9997,0.2,0.1,0.00033,True
302,2017-05-04 07:30,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
303,2017-05-04 22:29,stm_aasane16,0.9994,0.133,0.333,0.00028,True
304,2017-05-04 22:41,stm_aasane18,0.9993,0.056,0.25,0.00016,True
305,2017-05-04 22:58,stm_sb,0.9995,0.158,0.2,0.00033,True
306,2017-05-04 23:07,stm_aasane01_03,0.9991,0.222,0.333,0.00013,True
307,2017-05-04 23:17,stm_aasane16,0.9994,0.071,0.167,0.00028,True
308,2017-05-04 23:29,stm_aasane18,0.9994,0.0,0.0,0.00016,True
309,2017-05-04 23:46,stm_sb,0.9993,0.048,0.1,0.00033,True
310,2017-05-04 23:56,stm_aasane01_03,0.999,0.267,0.333,0.00013,True
311,2017-05-05 00:02,stm_aasane16,0.9995,0.286,0.5,0.00028,True
312,2017-05-05 00:11,stm_aasane18,0.9994,0.0,0.0,0.00016,True
313,2017-05-05 00:21,stm_sb,0.9993,0.091,0.2,0.00033,True
314,2017-05-05 00:28,stm_aasane01_03,0.9989,0.138,0.333,0.00013,True
315,2017-05-05 00:35,stm_aasane16,0.9998,0.375,0.333,0.00028,True
316,2017-05-05 00:43,stm_aasane18,0.9995,0.0,0.0,0.00016,True
317,2017-05-05 00:54,stm_sb,0.9994,0.1,0.2,0.00033,True
318,2017-05-05 01:01,stm_aasane01_03,0.9989,0.194,0.333,0.00013,True
319,2017-05-05 01:11,stm_aasane16,0.9998,0.2,0.167,0.00028,True
320,2017-05-05 01:28,stm_aasane18,0.9997,0.0,0.0,0.00016,True
321,2017-05-05 01:46,stm_sb,0.9995,0.059,0.1,0.00033,True
322,2017-05-05 01:57,stm_aasane01_03,0.9991,0.136,0.333,0.00013,True
323,2017-05-05 02:07,stm_aasane16,0.9996,0.0,0.0,0.00028,True
324,2017-05-05 02:25,stm_aasane18,0.9996,0.0,0.0,0.00016,True
325,2017-05-05 02:40,stm_sb,0.9995,0.067,0.1,0.00033,True
326,2017-05-05 02:52,stm_aasane01_03,0.9991,0.05,0.333,0.00013,True
327,2017-05-05 03:00,stm_aasane16,0.9999,0.667,0.5,0.00028,True
328,2017-05-05 03:12,stm_aasane18,0.9997,0.0,0.0,0.00016,True
329,2017-05-05 03:25,stm_sb,0.9996,0.071,0.1,0.00033,True
330,2017-05-05 03:34,stm_aasane01_03,0.9993,0.063,0.333,0.00013,True
331,2017-05-05 03:42,stm_aasane16,0.9999,0.5,0.333,0.00028,True
332,2017-05-05 03:54,stm_aasane18,0.9997,0.0,0.0,0.00016,True
333,2017-05-05 04:07,stm_sb,0.9997,0.2,0.1,0.00033,True
334,2017-05-05 04:16,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
335,2017-05-05 04:25,stm_aasane16,0.9994,0.133,0.333,0.00028,True
336,2017-05-05 04:37,stm_aasane18,0.9993,0.056,0.25,0.00016,True
337,2017-05-05 04:54,stm_sb,0.9995,0.158,0.2,0.00033,True
338,2017-05-05 05:03,stm_aasane01_03,0.9991,0.222,0.333,0.00013,True
339,2017-05-05 05:12,stm_aasane16,0.9994,0.071,0.167,0.00028,True
340,2017-05-05 05:25,stm_aasane18,0.9994,0.0,0.0,0.00016,True
