,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,time
0,1,0,0.53,0.064,0.016,0.639,0.629,0.404,154,138,1,3,0.98,0.53,0.68,296,0,0,40,986,222,13,14.48
1,1,1,0.743,0.066,0.026,0.377,0.0,0.0,220,72,4,0,0.97,0.74,0.84,296,0,0,40,986,222,13,14.48
2,1,2,0.361,0.034,0.006,0.43,0.424,0.182,105,187,2,2,0.97,0.36,0.52,296,0,0,40,986,222,13,14.48
3,1,3,0.507,0.059,0.014,0.627,0.614,0.387,147,145,1,3,0.98,0.51,0.66,296,0,0,40,986,222,13,14.48
4,1,4,0.443,0.014,0.003,0.471,0.47,0.222,129,163,2,2,0.97,0.44,0.6,296,0,0,40,986,222,13,14.48
5,1,5,0.726,0.069,0.026,0.368,0.0,0.0,215,77,4,0,0.97,0.73,0.83,296,0,0,40,986,222,13,14.48
6,1,6,0.463,0.066,0.014,0.358,0.341,0.114,136,156,3,1,0.97,0.46,0.62,296,0,0,40,986,222,13,14.48
7,1,7,0.679,0.045,0.015,0.591,0.584,0.335,199,93,2,2,0.98,0.68,0.8,296,0,0,40,986,222,13,14.48
8,1,8,0.669,0.08,0.027,0.339,0.0,0.0,198,94,4,0,0.97,0.67,0.79,296,0,0,40,986,222,13,14.48
9,1,9,0.831,0.05,0.025,0.421,0.0,0.0,246,46,4,0,0.97,0.83,0.9,296,0,0,40,986,222,13,14.48
10,2,0,0.791,0.014,0.006,0.524,0.447,0.189,233,59,3,1,0.97,0.79,0.87,296,0,0,40,986,222,13,34.05
11,2,1,0.828,0.051,0.026,0.42,0.0,0.0,245,47,4,0,0.97,0.83,0.89,296,0,0,40,986,222,13,34.05
12,2,2,0.872,0.046,0.026,0.565,0.469,0.206,257,35,3,1,0.98,0.87,0.92,296,0,0,40,986,222,13,34.05
13,2,3,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,40,986,222,13,34.05
14,2,4,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,40,986,222,13,34.05
15,2,5,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,0,40,986,222,13,34.05
16,2,6,0.98,0.01,0.009,0.497,0.0,0.0,290,2,4,0,0.97,0.98,0.98,296,0,0,40,986,222,13,34.05
17,2,7,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,0,40,986,222,13,34.05
18,2,8,0.953,0.022,0.02,0.483,0.0,0.0,282,10,4,0,0.97,0.95,0.96,296,0,0,40,986,222,13,34.05
19,2,9,0.929,0.029,0.022,0.471,0.0,0.0,275,17,4,0,0.97,0.93,0.95,296,0,0,40,986,222,13,34.05
20,3,0,0.618,0.087,0.025,0.683,0.68,0.469,180,112,1,3,0.98,0.62,0.75,296,0,0,40,986,222,13,20.62
21,3,1,0.764,0.063,0.026,0.387,0.0,0.0,226,66,4,0,0.97,0.76,0.85,296,0,0,40,986,222,13,20.62
22,3,2,0.956,0.021,0.019,0.485,0.0,0.0,283,9,4,0,0.97,0.96,0.96,296,0,0,40,986,222,13,20.62
23,3,3,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,0,0,40,986,222,13,20.62
24,3,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,40,986,222,13,20.62
25,3,5,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,40,986,222,13,20.62
26,3,6,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,0,40,986,222,13,20.62
27,3,7,0.736,0.068,0.026,0.373,0.0,0.0,218,74,4,0,0.97,0.74,0.84,296,0,0,40,986,222,13,20.62
28,3,8,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,40,986,222,13,20.62
29,3,9,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,40,986,222,13,20.62
30,4,0,0.53,0.064,0.016,0.639,0.629,0.404,154,138,1,3,0.98,0.53,0.68,296,0,0,80,986,222,13,15.25
31,4,1,0.703,0.01,0.004,0.479,0.421,0.169,207,85,3,1,0.97,0.7,0.81,296,0,0,80,986,222,13,15.25
32,4,2,0.466,0.049,0.01,0.606,0.589,0.357,135,157,1,3,0.98,0.47,0.62,296,0,0,80,986,222,13,15.25
33,4,3,0.541,0.01,0.002,0.521,0.52,0.269,158,134,2,2,0.97,0.54,0.69,296,0,0,80,986,222,13,15.25
34,4,4,0.537,0.048,0.012,0.396,0.368,0.131,158,134,3,1,0.97,0.54,0.69,296,0,0,80,986,222,13,15.25
35,4,5,0.774,0.061,0.026,0.392,0.0,0.0,229,63,4,0,0.97,0.77,0.86,296,0,0,80,986,222,13,15.25
36,4,6,0.47,0.05,0.011,0.608,0.591,0.359,136,156,1,3,0.98,0.47,0.63,296,0,0,80,986,222,13,15.25
37,4,7,0.679,0.016,0.005,0.467,0.414,0.164,200,92,3,1,0.97,0.68,0.8,296,0,0,80,986,222,13,15.25
38,4,8,0.645,0.084,0.027,0.327,0.0,0.0,191,101,4,0,0.97,0.65,0.77,296,0,0,80,986,222,13,15.25
39,4,9,0.757,0.004,0.001,0.507,0.437,0.181,223,69,3,1,0.97,0.76,0.85,296,0,0,80,986,222,13,15.25
40,5,0,0.77,0.008,0.003,0.514,0.441,0.184,227,65,3,1,0.97,0.77,0.86,296,0,0,80,986,222,13,44.65
41,5,1,0.939,0.026,0.021,0.476,0.0,0.0,278,14,4,0,0.97,0.94,0.96,296,0,0,80,986,222,13,44.65
42,5,2,0.946,0.024,0.021,0.479,0.0,0.0,280,12,4,0,0.97,0.95,0.96,296,0,0,80,986,222,13,44.65
43,5,3,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,44.65
44,5,4,0.98,0.01,0.009,0.497,0.0,0.0,290,2,4,0,0.97,0.98,0.98,296,0,0,80,986,222,13,44.65
45,5,5,0.98,0.01,0.009,0.497,0.0,0.0,290,2,4,0,0.97,0.98,0.98,296,0,0,80,986,222,13,44.65
46,5,6,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,44.65
47,5,7,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,44.65
48,5,8,0.97,0.015,0.015,0.491,0.0,0.0,287,5,4,0,0.97,0.97,0.97,296,0,0,80,986,222,13,44.65
49,5,9,0.926,0.03,0.023,0.469,0.0,0.0,274,18,4,0,0.97,0.93,0.95,296,0,0,80,986,222,13,44.65
50,6,0,0.652,0.097,0.03,0.7,0.699,0.493,190,102,1,3,0.98,0.65,0.78,296,0,0,80,986,222,13,23.02
51,6,1,0.716,0.118,0.042,0.733,0.733,0.539,209,83,1,3,0.98,0.72,0.82,296,0,0,80,986,222,13,23.02
52,6,2,0.807,0.055,0.026,0.409,0.0,0.0,239,53,4,0,0.97,0.81,0.88,296,0,0,80,986,222,13,23.02
53,6,3,0.97,0.015,0.015,0.491,0.0,0.0,287,5,4,0,0.97,0.97,0.97,296,0,0,80,986,222,13,23.02
54,6,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,23.02
55,6,5,0.97,0.015,0.015,0.491,0.0,0.0,287,5,4,0,0.97,0.97,0.97,296,0,0,80,986,222,13,23.02
56,6,6,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,23.02
57,6,7,0.943,0.025,0.021,0.478,0.0,0.0,279,13,4,0,0.97,0.94,0.96,296,0,0,80,986,222,13,23.02
58,6,8,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,23.02
59,6,9,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,80,986,222,13,23.02
60,7,0,0.53,0.064,0.016,0.639,0.629,0.404,154,138,1,3,0.98,0.53,0.68,296,0,0,100,986,222,13,15.78
61,7,1,0.446,0.102,0.021,0.719,0.662,0.463,128,164,0,4,0.99,0.45,0.6,296,0,0,100,986,222,13,15.78
62,7,2,0.476,0.006,0.001,0.488,0.488,0.239,139,153,2,2,0.97,0.48,0.63,296,0,0,100,986,222,13,15.78
63,7,3,0.51,0.002,0.001,0.505,0.505,0.255,149,143,2,2,0.97,0.51,0.66,296,0,0,100,986,222,13,15.78
64,7,4,0.517,0.004,0.001,0.509,0.508,0.258,151,141,2,2,0.97,0.52,0.67,296,0,0,100,986,222,13,15.78
65,7,5,0.794,0.015,0.007,0.526,0.448,0.189,234,58,3,1,0.97,0.79,0.87,296,0,0,100,986,222,13,15.78
66,7,6,0.51,0.059,0.014,0.628,0.617,0.389,148,144,1,3,0.98,0.51,0.66,296,0,0,100,986,222,13,15.78
67,7,7,0.733,0.068,0.026,0.372,0.0,0.0,217,75,4,0,0.97,0.73,0.83,296,0,0,100,986,222,13,15.78
68,7,8,0.666,0.08,0.027,0.337,0.0,0.0,197,95,4,0,0.97,0.67,0.79,296,0,0,100,986,222,13,15.78
69,7,9,0.868,0.043,0.025,0.44,0.0,0.0,257,35,4,0,0.97,0.87,0.92,296,0,0,100,986,222,13,15.78
70,8,0,0.78,0.011,0.005,0.519,0.444,0.186,230,62,3,1,0.97,0.78,0.86,296,0,0,100,986,222,13,48.87
71,8,1,0.943,0.025,0.021,0.478,0.0,0.0,279,13,4,0,0.97,0.94,0.96,296,0,0,100,986,222,13,48.87
72,8,2,0.939,0.026,0.021,0.476,0.0,0.0,278,14,4,0,0.97,0.94,0.96,296,0,0,100,986,222,13,48.87
73,8,3,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,48.87
74,8,4,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,48.87
75,8,5,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,48.87
76,8,6,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,100,986,222,13,48.87
77,8,7,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,100,986,222,13,48.87
78,8,8,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,0,0,100,986,222,13,48.87
79,8,9,0.936,0.027,0.022,0.474,0.0,0.0,277,15,4,0,0.97,0.94,0.95,296,0,0,100,986,222,13,48.87
80,9,0,0.652,0.097,0.03,0.7,0.699,0.493,190,102,1,3,0.98,0.65,0.78,296,0,0,100,986,222,13,24.7
81,9,1,0.635,0.092,0.027,0.692,0.689,0.481,185,107,1,3,0.98,0.64,0.76,296,0,0,100,986,222,13,24.7
82,9,2,0.889,0.056,0.034,0.574,0.474,0.21,262,30,3,1,0.98,0.89,0.93,296,0,0,100,986,222,13,24.7
83,9,3,0.953,0.022,0.02,0.483,0.0,0.0,282,10,4,0,0.97,0.95,0.96,296,0,0,100,986,222,13,24.7
84,9,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,100,986,222,13,24.7
85,9,5,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,24.7
86,9,6,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,24.7
87,9,7,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,0,100,986,222,13,24.7
88,9,8,0.98,0.01,0.009,0.497,0.0,0.0,290,2,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,24.7
89,9,9,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,0,100,986,222,13,24.7
90,10,0,0.666,0.019,0.006,0.461,0.41,0.161,196,96,3,1,0.97,0.67,0.79,296,0,2,40,986,24976,13,19.32
91,10,1,0.642,0.035,0.011,0.572,0.567,0.317,188,104,2,2,0.98,0.64,0.77,296,0,2,40,986,24976,13,19.32
92,10,2,0.625,0.029,0.009,0.44,0.397,0.152,184,108,3,1,0.97,0.62,0.76,296,0,2,40,986,24976,13,19.32
93,10,3,0.551,0.069,0.017,0.649,0.641,0.419,160,132,1,3,0.98,0.55,0.7,296,0,2,40,986,24976,13,19.32
94,10,4,0.595,0.023,0.006,0.548,0.546,0.295,174,118,2,2,0.98,0.59,0.73,296,0,2,40,986,24976,13,19.32
95,10,5,0.659,0.021,0.007,0.457,0.408,0.159,194,98,3,1,0.97,0.66,0.78,296,0,2,40,986,24976,13,19.32
96,10,6,0.47,0.05,0.011,0.608,0.591,0.359,136,156,1,3,0.98,0.47,0.63,296,0,2,40,986,24976,13,19.32
97,10,7,0.591,0.079,0.022,0.67,0.665,0.449,172,120,1,3,0.98,0.59,0.73,296,0,2,40,986,24976,13,19.32
98,10,8,0.622,0.029,0.009,0.562,0.558,0.308,182,110,2,2,0.98,0.62,0.75,296,0,2,40,986,24976,13,19.32
99,10,9,0.824,0.051,0.026,0.418,0.0,0.0,244,48,4,0,0.97,0.82,0.89,296,0,2,40,986,24976,13,19.32
100,11,0,0.524,0.063,0.015,0.635,0.625,0.399,152,140,1,3,0.98,0.52,0.67,296,0,2,40,986,24976,13,36.96
101,11,1,0.787,0.058,0.026,0.399,0.0,0.0,233,59,4,0,0.97,0.79,0.87,296,0,2,40,986,24976,13,36.96
102,11,2,0.736,0.068,0.026,0.373,0.0,0.0,218,74,4,0,0.97,0.74,0.84,296,0,2,40,986,24976,13,36.96
103,11,3,0.963,0.018,0.018,0.488,0.0,0.0,285,7,4,0,0.97,0.96,0.97,296,0,2,40,986,24976,13,36.96
104,11,4,0.959,0.02,0.018,0.486,0.0,0.0,284,8,4,0,0.97,0.96,0.97,296,0,2,40,986,24976,13,36.96
105,11,5,0.929,0.029,0.022,0.471,0.0,0.0,275,17,4,0,0.97,0.93,0.95,296,0,2,40,986,24976,13,36.96
106,11,6,0.97,0.015,0.015,0.491,0.0,0.0,287,5,4,0,0.97,0.97,0.97,296,0,2,40,986,24976,13,36.96
107,11,7,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,40,986,24976,13,36.96
108,11,8,0.932,0.028,0.022,0.473,0.0,0.0,276,16,4,0,0.97,0.93,0.95,296,0,2,40,986,24976,13,36.96
109,11,9,0.943,0.025,0.021,0.478,0.0,0.0,279,13,4,0,0.97,0.94,0.96,296,0,2,40,986,24976,13,36.96
110,12,0,0.926,0.03,0.023,0.469,0.0,0.0,274,18,4,0,0.97,0.93,0.95,296,0,2,40,986,24976,13,24.15
111,12,1,0.922,0.031,0.023,0.467,0.0,0.0,273,19,4,0,0.97,0.92,0.95,296,0,2,40,986,24976,13,24.15
112,12,2,0.932,0.028,0.022,0.473,0.0,0.0,276,16,4,0,0.97,0.93,0.95,296,0,2,40,986,24976,13,24.15
113,12,3,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,40,986,24976,13,24.15
114,12,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,40,986,24976,13,24.15
115,12,5,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,40,986,24976,13,24.15
116,12,6,0.959,0.02,0.018,0.486,0.0,0.0,284,8,4,0,0.97,0.96,0.97,296,0,2,40,986,24976,13,24.15
117,12,7,0.926,0.03,0.023,0.469,0.0,0.0,274,18,4,0,0.97,0.93,0.95,296,0,2,40,986,24976,13,24.15
118,12,8,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,40,986,24976,13,24.15
119,12,9,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,40,986,24976,13,24.15
120,13,0,0.554,0.07,0.018,0.651,0.643,0.422,161,131,1,3,0.98,0.55,0.7,296,0,2,80,986,24976,13,19.54
121,13,1,0.608,0.026,0.007,0.555,0.552,0.301,178,114,2,2,0.98,0.61,0.74,296,0,2,80,986,24976,13,19.54
122,13,2,0.534,0.008,0.002,0.517,0.517,0.266,156,136,2,2,0.97,0.53,0.68,296,0,2,80,986,24976,13,19.54
123,13,3,0.453,0.011,0.002,0.476,0.475,0.227,132,160,2,2,0.97,0.45,0.61,296,0,2,80,986,24976,13,19.54
124,13,4,0.554,0.013,0.003,0.527,0.527,0.276,162,130,2,2,0.97,0.55,0.7,296,0,2,80,986,24976,13,19.54
125,13,5,0.686,0.015,0.005,0.471,0.416,0.165,202,90,3,1,0.97,0.69,0.8,296,0,2,80,986,24976,13,19.54
126,13,6,0.696,0.012,0.004,0.476,0.419,0.168,205,87,3,1,0.97,0.7,0.81,296,0,2,80,986,24976,13,19.54
127,13,7,0.676,0.044,0.014,0.589,0.582,0.333,198,94,2,2,0.98,0.68,0.79,296,0,2,80,986,24976,13,19.54
128,13,8,0.625,0.03,0.009,0.563,0.56,0.309,183,109,2,2,0.98,0.62,0.76,296,0,2,80,986,24976,13,19.54
129,13,9,0.723,0.005,0.002,0.49,0.427,0.174,213,79,3,1,0.97,0.72,0.83,296,0,2,80,986,24976,13,19.54
130,14,0,0.541,0.067,0.016,0.644,0.635,0.412,157,135,1,3,0.98,0.54,0.69,296,0,2,80,986,24976,13,53.24
131,14,1,0.872,0.042,0.025,0.442,0.0,0.0,258,34,4,0,0.97,0.87,0.92,296,0,2,80,986,24976,13,53.24
132,14,2,0.811,0.054,0.026,0.411,0.0,0.0,240,52,4,0,0.97,0.81,0.88,296,0,2,80,986,24976,13,53.24
133,14,3,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,80,986,24976,13,53.24
134,14,4,0.956,0.021,0.019,0.485,0.0,0.0,283,9,4,0,0.97,0.96,0.96,296,0,2,80,986,24976,13,53.24
135,14,5,0.956,0.021,0.019,0.485,0.0,0.0,283,9,4,0,0.97,0.96,0.96,296,0,2,80,986,24976,13,53.24
136,14,6,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,80,986,24976,13,53.24
137,14,7,0.98,0.01,0.009,0.497,0.0,0.0,290,2,4,0,0.97,0.98,0.98,296,0,2,80,986,24976,13,53.24
138,14,8,0.922,0.031,0.023,0.467,0.0,0.0,273,19,4,0,0.97,0.92,0.95,296,0,2,80,986,24976,13,53.24
139,14,9,0.916,0.032,0.023,0.464,0.0,0.0,271,21,4,0,0.97,0.92,0.94,296,0,2,80,986,24976,13,53.24
140,15,0,0.912,0.033,0.023,0.462,0.0,0.0,270,22,4,0,0.97,0.91,0.94,296,0,2,80,986,24976,13,23.37
141,15,1,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,80,986,24976,13,23.37
142,15,2,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,80,986,24976,13,23.37
143,15,3,0.774,0.061,0.026,0.392,0.0,0.0,229,63,4,0,0.97,0.77,0.86,296,0,2,80,986,24976,13,23.37
144,15,4,0.983,0.007,0.005,0.498,0.0,0.0,291,1,4,0,0.97,0.98,0.98,296,0,2,80,986,24976,13,23.37
145,15,5,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,0,2,80,986,24976,13,23.37
146,15,6,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,80,986,24976,13,23.37
147,15,7,0.382,0.089,0.016,0.687,0.611,0.397,109,183,0,4,0.99,0.38,0.54,296,0,2,80,986,24976,13,23.37
148,15,8,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,80,986,24976,13,23.37
149,15,9,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,80,986,24976,13,23.37
150,16,0,0.797,0.057,0.026,0.404,0.0,0.0,236,56,4,0,0.97,0.8,0.88,296,0,2,100,986,24976,13,20.5
151,16,1,0.689,0.076,0.027,0.349,0.0,0.0,204,88,4,0,0.97,0.69,0.8,296,0,2,100,986,24976,13,20.5
152,16,2,0.561,0.072,0.018,0.654,0.647,0.427,163,129,1,3,0.98,0.56,0.71,296,0,2,100,986,24976,13,20.5
153,16,3,0.412,0.079,0.015,0.332,0.322,0.102,121,171,3,1,0.96,0.41,0.57,296,0,2,100,986,24976,13,20.5
154,16,4,0.48,0.052,0.011,0.613,0.598,0.367,139,153,1,3,0.98,0.48,0.64,296,0,2,100,986,24976,13,20.5
155,16,5,0.652,0.023,0.007,0.454,0.405,0.158,192,100,3,1,0.97,0.65,0.78,296,0,2,100,986,24976,13,20.5
156,16,6,0.416,0.02,0.004,0.457,0.455,0.209,121,171,2,2,0.97,0.42,0.58,296,0,2,100,986,24976,13,20.5
157,16,7,0.689,0.014,0.005,0.473,0.417,0.166,203,89,3,1,0.97,0.69,0.8,296,0,2,100,986,24976,13,20.5
158,16,8,0.561,0.014,0.004,0.531,0.53,0.279,164,128,2,2,0.97,0.56,0.71,296,0,2,100,986,24976,13,20.5
159,16,9,0.77,0.061,0.026,0.39,0.0,0.0,228,64,4,0,0.97,0.77,0.86,296,0,2,100,986,24976,13,20.5
160,17,0,0.551,0.012,0.003,0.526,0.525,0.274,161,131,2,2,0.97,0.55,0.7,296,0,2,100,986,24976,13,62.21
161,17,1,0.895,0.037,0.024,0.454,0.0,0.0,265,27,4,0,0.97,0.9,0.93,296,0,2,100,986,24976,13,62.21
162,17,2,0.828,0.051,0.026,0.42,0.0,0.0,245,47,4,0,0.97,0.83,0.89,296,0,2,100,986,24976,13,62.21
163,17,3,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,2,100,986,24976,13,62.21
164,17,4,0.966,0.017,0.016,0.49,0.0,0.0,286,6,4,0,0.97,0.97,0.97,296,0,2,100,986,24976,13,62.21
165,17,5,0.956,0.021,0.019,0.485,0.0,0.0,283,9,4,0,0.97,0.96,0.96,296,0,2,100,986,24976,13,62.21
166,17,6,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,2,100,986,24976,13,62.21
167,17,7,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,2,100,986,24976,13,62.21
168,17,8,0.936,0.027,0.022,0.474,0.0,0.0,277,15,4,0,0.97,0.94,0.95,296,0,2,100,986,24976,13,62.21
169,17,9,0.912,0.033,0.023,0.462,0.0,0.0,270,22,4,0,0.97,0.91,0.94,296,0,2,100,986,24976,13,62.21
170,18,0,0.895,0.037,0.024,0.454,0.0,0.0,265,27,4,0,0.97,0.9,0.93,296,0,2,100,986,24976,13,25.0
171,18,1,0.642,0.025,0.008,0.449,0.402,0.155,189,103,3,1,0.97,0.64,0.77,296,0,2,100,986,24976,13,25.0
172,18,2,0.97,0.015,0.015,0.491,0.0,0.0,287,5,4,0,0.97,0.97,0.97,296,0,2,100,986,24976,13,25.0
173,18,3,0.902,0.036,0.024,0.457,0.0,0.0,267,25,4,0,0.97,0.9,0.94,296,0,2,100,986,24976,13,25.0
174,18,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,100,986,24976,13,25.0
175,18,5,0.976,0.012,0.012,0.495,0.0,0.0,289,3,4,0,0.97,0.98,0.97,296,0,2,100,986,24976,13,25.0
176,18,6,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,0,2,100,986,24976,13,25.0
177,18,7,0.372,0.087,0.015,0.682,0.603,0.386,106,186,0,4,0.99,0.37,0.53,296,0,2,100,986,24976,13,25.0
178,18,8,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,100,986,24976,13,25.0
179,18,9,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,0,2,100,986,24976,13,25.0
180,19,0,0.014,0.0,0.0,0.5,0.0,0.0,0,292,0,4,0.0,0.01,0.0,296,100,0,40,986,222,13,14.11
181,19,1,0.49,0.112,0.025,0.741,0.695,0.508,141,151,0,4,0.99,0.49,0.64,296,100,0,40,986,222,13,14.11
182,19,2,0.497,0.058,0.013,0.375,0.354,0.122,146,146,3,1,0.97,0.5,0.65,296,100,0,40,986,222,13,14.11
183,19,3,0.561,0.014,0.004,0.531,0.53,0.279,164,128,2,2,0.97,0.56,0.71,296,100,0,40,986,222,13,14.11
184,19,4,0.544,0.01,0.003,0.522,0.522,0.271,159,133,2,2,0.97,0.54,0.69,296,100,0,40,986,222,13,14.11
185,19,5,0.514,0.003,0.001,0.507,0.507,0.256,150,142,2,2,0.97,0.51,0.67,296,100,0,40,986,222,13,14.11
186,19,6,0.774,0.061,0.026,0.392,0.0,0.0,229,63,4,0,0.97,0.77,0.86,296,100,0,40,986,222,13,14.11
187,19,7,0.429,0.074,0.015,0.341,0.328,0.106,126,166,3,1,0.96,0.43,0.59,296,100,0,40,986,222,13,14.11
188,19,8,0.49,0.116,0.027,0.248,0.0,0.0,145,147,4,0,0.96,0.49,0.65,296,100,0,40,986,222,13,14.11
189,19,9,0.851,0.036,0.019,0.555,0.464,0.202,251,41,3,1,0.98,0.85,0.91,296,100,0,40,986,222,13,14.11
190,20,0,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
191,20,1,0.949,0.023,0.02,0.481,0.0,0.0,281,11,4,0,0.97,0.95,0.96,296,100,0,40,986,222,13,45.14
192,20,2,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,100,0,40,986,222,13,45.14
193,20,3,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
194,20,4,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
195,20,5,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
196,20,6,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
197,20,7,0.986,0.0,0.0,0.5,0.0,0.0,292,0,4,0,0.97,0.99,0.98,296,100,0,40,986,222,13,45.14
198,20,8,0.973,0.014,0.014,0.493,0.0,0.0,288,4,4,0,0.97,0.97,0.97,296,100,0,40,986,222,13,45.14
199,20,9,0.936,0.027,0.022,0.474,0.0,0.0,277,15,4,0,0.97,0.94,0.95,296,100,0,40,986,222,13,45.14
200,21,0,0.885,0.053,0.032,0.572,0.473,0.209,261,31,3,1,0.98,0.89,0.93,296,100,0,40,986,222,13,28.46
201,21,1,0.926,0.03,0.023,0.469,0.0,0.0,274,18,4,0,0.97,0.93,0.95,296,100,0,40,986,222,13,28.46
202,21,2,0.943,0.025,0.021,0.478,0.0,0.0,279,13,4,0,0.97,0.94,0.96,296,100,0,40,986,222,13,28.46
