,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,time
305,31,5,0.968,0.014,0.012,0.488,0.0,0.0,360,9,3,0,0.98,0.97,0.98,372,0,2,60,1240,276,13,31.44
306,31,6,0.978,0.011,0.01,0.493,0.0,0.0,364,5,3,0,0.98,0.98,0.98,372,0,2,60,1240,276,13,31.44
307,31,7,0.97,0.013,0.012,0.489,0.0,0.0,361,8,3,0,0.98,0.97,0.98,372,0,2,60,1240,276,13,31.44
308,31,8,0.989,0.005,0.004,0.499,0.0,0.0,368,1,3,0,0.98,0.99,0.99,372,0,2,60,1240,276,13,31.44
309,31,9,0.992,0.0,0.0,0.5,0.0,0.0,369,0,3,0,0.98,0.99,0.99,372,0,2,60,1240,276,13,31.44
310,32,0,0.567,0.102,0.02,0.782,0.751,0.588,208,161,0,3,0.99,0.57,0.72,372,0,2,60,1240,276,13,68.66
311,32,1,0.833,0.041,0.016,0.585,0.528,0.265,309,60,2,1,0.99,0.83,0.9,372,0,2,60,1240,276,13,68.66
312,32,2,0.632,0.116,0.027,0.814,0.793,0.652,232,137,0,3,0.99,0.63,0.77,372,0,2,60,1240,276,13,68.66
313,32,3,0.978,0.011,0.01,0.493,0.0,0.0,364,5,3,0,0.98,0.98,0.98,372,0,2,60,1240,276,13,68.66
314,32,4,0.965,0.015,0.013,0.486,0.0,0.0,359,10,3,0,0.98,0.97,0.97,372,0,2,60,1240,276,13,68.66
315,32,5,0.957,0.134,0.099,0.648,0.566,0.301,355,14,2,1,0.99,0.96,0.97,372,0,2,60,1240,276,13,68.66
316,32,6,0.976,0.194,0.172,0.657,0.572,0.306,362,7,2,1,0.99,0.98,0.98,372,0,2,60,1240,276,13,68.66
317,32,7,0.952,0.124,0.087,0.645,0.565,0.299,353,16,2,1,0.99,0.95,0.97,372,0,2,60,1240,276,13,68.66
318,32,8,0.946,0.238,0.155,0.808,0.795,0.615,350,19,1,2,0.99,0.95,0.97,372,0,2,60,1240,276,13,68.66
319,32,9,0.919,0.086,0.049,0.629,0.555,0.29,341,28,2,1,0.99,0.92,0.95,372,0,2,60,1240,276,13,68.66
320,33,0,0.567,0.102,0.02,0.782,0.751,0.588,208,161,0,3,0.99,0.57,0.72,372,0,2,60,1240,276,13,16.09
321,33,1,0.522,0.093,0.017,0.759,0.719,0.543,191,178,0,3,0.99,0.52,0.68,372,0,2,60,1240,276,13,16.09
322,33,2,0.543,0.097,0.019,0.77,0.734,0.564,199,170,0,3,0.99,0.54,0.7,372,0,2,60,1240,276,13,16.09
323,33,3,0.535,0.095,0.018,0.766,0.729,0.556,196,173,0,3,0.99,0.53,0.69,372,0,2,60,1240,276,13,16.09
324,33,4,0.358,0.066,0.009,0.676,0.594,0.375,130,239,0,3,0.99,0.36,0.52,372,0,2,60,1240,276,13,16.09
325,33,5,0.53,0.035,0.007,0.598,0.594,0.357,195,174,1,2,0.99,0.53,0.68,372,0,2,60,1240,276,13,16.09
326,33,6,0.699,0.071,0.019,0.683,0.683,0.465,258,111,1,2,0.99,0.7,0.82,372,0,2,60,1240,276,13,16.09
327,33,7,0.368,0.068,0.009,0.682,0.603,0.386,134,235,0,3,0.99,0.37,0.53,372,0,2,60,1240,276,13,16.09
328,33,8,0.497,0.088,0.015,0.747,0.702,0.518,182,187,0,3,0.99,0.5,0.66,372,0,2,60,1240,276,13,16.09
329,33,9,0.43,0.077,0.012,0.713,0.652,0.45,157,212,0,3,0.99,0.43,0.59,372,0,2,60,1240,276,13,16.09
330,34,0,0.578,0.104,0.021,0.787,0.758,0.599,212,157,0,3,0.99,0.58,0.72,372,0,0,0,1240,38,13,26.39
331,34,1,0.852,0.048,0.02,0.595,0.534,0.271,316,53,2,1,0.99,0.85,0.91,372,0,0,0,1240,38,13,26.39
332,34,2,0.812,0.042,0.016,0.409,0.0,0.0,302,67,3,0,0.98,0.81,0.89,372,0,0,0,1240,38,13,26.39
333,34,3,0.766,0.091,0.029,0.717,0.715,0.506,283,86,1,2,0.99,0.77,0.86,372,0,0,0,1240,38,13,26.39
334,34,4,0.903,0.028,0.015,0.455,0.0,0.0,336,33,3,0,0.98,0.9,0.94,372,0,0,0,1240,38,13,26.39
335,34,5,0.97,0.013,0.012,0.489,0.0,0.0,361,8,3,0,0.98,0.97,0.98,372,0,0,0,1240,38,13,26.39
336,34,6,0.973,0.012,0.011,0.491,0.0,0.0,362,7,3,0,0.98,0.97,0.98,372,0,0,0,1240,38,13,26.39
337,34,7,0.941,0.021,0.014,0.474,0.0,0.0,350,19,3,0,0.98,0.94,0.96,372,0,0,0,1240,38,13,26.39
338,34,8,0.989,0.005,0.004,0.499,0.0,0.0,368,1,3,0,0.98,0.99,0.99,372,0,0,0,1240,38,13,26.39
339,34,9,0.987,0.007,0.006,0.497,0.0,0.0,367,2,3,0,0.98,0.99,0.99,372,0,0,0,1240,38,13,26.39
340,35,0,0.589,0.106,0.022,0.793,0.765,0.61,216,153,0,3,0.99,0.59,0.73,372,0,0,0,1240,38,13,51.66
341,35,1,0.866,0.054,0.024,0.602,0.538,0.274,321,48,2,1,0.99,0.87,0.92,372,0,0,0,1240,38,13,51.66
342,35,2,0.82,0.113,0.042,0.744,0.74,0.539,303,66,1,2,0.99,0.82,0.89,372,0,0,0,1240,38,13,51.66
343,35,3,0.973,0.012,0.011,0.491,0.0,0.0,362,7,3,0,0.98,0.97,0.98,372,0,0,0,1240,38,13,51.66
344,35,4,0.97,0.013,0.012,0.489,0.0,0.0,361,8,3,0,0.98,0.97,0.98,372,0,0,0,1240,38,13,51.66
345,35,5,0.97,0.013,0.012,0.489,0.0,0.0,361,8,3,0,0.98,0.97,0.98,372,0,0,0,1240,38,13,51.66
346,35,6,0.978,0.011,0.01,0.493,0.0,0.0,364,5,3,0,0.98,0.98,0.98,372,0,0,0,1240,38,13,51.66
347,35,7,0.989,0.005,0.004,0.499,0.0,0.0,368,1,3,0,0.98,0.99,0.99,372,0,0,0,1240,38,13,51.66
348,35,8,0.96,0.016,0.013,0.484,0.0,0.0,357,12,3,0,0.98,0.96,0.97,372,0,0,0,1240,38,13,51.66
349,35,9,0.965,0.015,0.013,0.486,0.0,0.0,359,10,3,0,0.98,0.97,0.97,372,0,0,0,1240,38,13,51.66
350,36,0,0.578,0.104,0.021,0.787,0.758,0.599,212,157,0,3,0.99,0.58,0.72,372,0,0,0,1240,38,13,15.34
351,36,1,0.422,0.076,0.011,0.709,0.646,0.442,154,215,0,3,0.99,0.42,0.58,372,0,0,0,1240,38,13,15.34
352,36,2,0.317,0.06,0.007,0.656,0.558,0.333,115,254,0,3,0.99,0.32,0.47,372,0,0,0,1240,38,13,15.34
353,36,3,0.621,0.113,0.025,0.809,0.786,0.641,228,141,0,3,0.99,0.62,0.76,372,0,0,0,1240,38,13,15.34
354,36,4,0.605,0.11,0.024,0.801,0.776,0.626,222,147,0,3,0.99,0.6,0.75,372,0,0,0,1240,38,13,15.34
355,36,5,0.75,0.086,0.026,0.709,0.707,0.496,277,92,1,2,0.99,0.75,0.85,372,0,0,0,1240,38,13,15.34
356,36,6,0.581,0.104,0.022,0.789,0.76,0.602,213,156,0,3,0.99,0.58,0.73,372,0,0,0,1240,38,13,15.34
357,36,7,0.634,0.117,0.027,0.816,0.795,0.655,233,136,0,3,0.99,0.63,0.77,372,0,0,0,1240,38,13,15.34
358,36,8,0.621,0.113,0.025,0.809,0.786,0.641,228,141,0,3,0.99,0.62,0.76,372,0,0,0,1240,38,13,15.34
359,36,9,0.513,0.091,0.016,0.755,0.714,0.534,188,181,0,3,0.99,0.51,0.67,372,0,0,0,1240,38,13,15.34
360,37,0,0.583,0.105,0.022,0.79,0.762,0.604,214,155,0,3,0.99,0.58,0.73,372,0,0,20,1240,38,13,25.51
361,37,1,0.565,0.101,0.02,0.78,0.749,0.586,207,162,0,3,0.99,0.56,0.71,372,0,0,20,1240,38,13,25.51
362,37,2,0.973,0.012,0.011,0.491,0.0,0.0,362,7,3,0,0.98,0.97,0.98,372,0,0,20,1240,38,13,25.51
363,37,3,0.968,0.014,0.012,0.488,0.0,0.0,360,9,3,0,0.98,0.97,0.98,372,0,0,20,1240,38,13,25.51
364,37,4,0.973,0.012,0.011,0.491,0.0,0.0,362,7,3,0,0.98,0.97,0.98,372,0,0,20,1240,38,13,25.51
365,37,5,0.978,0.011,0.01,0.493,0.0,0.0,364,5,3,0,0.98,0.98,0.98,372,0,0,20,1240,38,13,25.51
366,37,6,0.981,0.009,0.009,0.495,0.0,0.0,365,4,3,0,0.98,0.98,0.98,372,0,0,20,1240,38,13,25.51
367,37,7,0.957,0.017,0.013,0.482,0.0,0.0,356,13,3,0,0.98,0.96,0.97,372,0,0,20,1240,38,13,25.51
368,37,8,0.992,0.0,0.0,0.5,0.0,0.0,369,0,3,0,0.98,0.99,0.99,372,0,0,20,1240,38,13,25.51
369,37,9,0.987,0.007,0.006,0.497,0.0,0.0,367,2,3,0,0.98,0.99,0.99,372,0,0,20,1240,38,13,25.51
370,38,0,0.581,0.104,0.022,0.789,0.76,0.602,213,156,0,3,0.99,0.58,0.73,372,0,0,20,1240,38,13,45.29
371,38,1,0.79,0.028,0.01,0.564,0.514,0.252,293,76,2,1,0.99,0.79,0.88,372,0,0,20,1240,38,13,45.29
372,38,2,0.772,0.093,0.03,0.72,0.718,0.509,285,84,1,2,0.99,0.77,0.86,372,0,0,20,1240,38,13,45.29
373,38,3,0.965,0.015,0.013,0.486,0.0,0.0,359,10,3,0,0.98,0.97,0.97,372,0,0,20,1240,38,13,45.29
374,38,4,0.952,0.018,0.014,0.48,0.0,0.0,354,15,3,0,0.98,0.95,0.97,372,0,0,20,1240,38,13,45.29
375,38,5,0.962,0.147,0.113,0.65,0.568,0.302,357,12,2,1,0.99,0.96,0.97,372,0,0,20,1240,38,13,45.29
376,38,6,0.957,0.017,0.013,0.482,0.0,0.0,356,13,3,0,0.98,0.96,0.97,372,0,0,20,1240,38,13,45.29
377,38,7,0.968,0.014,0.012,0.488,0.0,0.0,360,9,3,0,0.98,0.97,0.98,372,0,0,20,1240,38,13,45.29
378,38,8,0.944,0.232,0.148,0.806,0.794,0.613,349,20,1,2,0.99,0.94,0.96,372,0,0,20,1240,38,13,45.29
379,38,9,0.949,0.245,0.162,0.809,0.796,0.616,351,18,1,2,0.99,0.95,0.97,372,0,0,20,1240,38,13,45.29
380,39,0,0.573,0.103,0.021,0.785,0.754,0.594,210,159,0,3,0.99,0.57,0.72,372,0,0,20,1240,38,13,14.97
381,39,1,0.403,0.073,0.011,0.699,0.631,0.422,147,222,0,3,0.99,0.4,0.57,372,0,0,20,1240,38,13,14.97
382,39,2,0.651,0.059,0.014,0.659,0.658,0.434,240,129,1,2,0.99,0.65,0.78,372,0,0,20,1240,38,13,14.97
383,39,3,0.626,0.115,0.026,0.812,0.789,0.647,230,139,0,3,0.99,0.63,0.76,372,0,0,20,1240,38,13,14.97
384,39,4,0.651,0.121,0.029,0.824,0.805,0.671,239,130,0,3,0.99,0.65,0.78,372,0,0,20,1240,38,13,14.97
385,39,5,0.661,0.062,0.015,0.664,0.664,0.441,244,125,1,2,0.99,0.66,0.79,372,0,0,20,1240,38,13,14.97
386,39,6,0.637,0.117,0.027,0.817,0.796,0.657,234,135,0,3,0.99,0.64,0.77,372,0,0,20,1240,38,13,14.97
387,39,7,0.618,0.052,0.012,0.642,0.642,0.414,228,141,1,2,0.99,0.62,0.76,372,0,0,20,1240,38,13,14.97
388,39,8,0.575,0.103,0.021,0.786,0.756,0.596,211,158,0,3,0.99,0.58,0.72,372,0,0,20,1240,38,13,14.97
389,39,9,0.892,0.067,0.033,0.615,0.547,0.282,331,38,2,1,0.99,0.89,0.94,372,0,0,20,1240,38,13,14.97
