,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
0,1,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,0,0,1252,22,13,0,36.43
1,1,1,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,0,1252,22,13,0,36.43
2,1,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,36.43
3,1,3,0.816,0.211,0.085,0.907,0.903,0.83,303,69,0,4,0.99,0.82,0.89,376,0,0,0,1252,22,13,0,36.43
4,1,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,36.43
5,1,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,36.43
6,1,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,0,1252,22,13,0,36.43
7,1,7,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,0,1252,22,13,0,36.43
8,1,8,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,36.43
9,1,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,36.43
10,2,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,0,0,1252,22,13,0,27.76
11,2,1,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,0,1252,22,13,0,27.76
12,2,2,0.742,0.057,0.02,0.622,0.61,0.363,277,95,2,2,0.98,0.74,0.84,376,0,0,0,1252,22,13,0,27.76
13,2,3,0.949,0.213,0.159,0.727,0.691,0.455,355,17,2,2,0.98,0.95,0.97,376,0,0,0,1252,22,13,0,27.76
14,2,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,27.76
15,2,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,27.76
16,2,6,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,0,0,1252,22,13,0,27.76
17,2,7,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,0,1252,22,13,0,27.76
18,2,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,27.76
19,2,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,27.76
20,3,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,0,0,1252,22,13,0,20.89
21,3,1,0.487,0.099,0.019,0.741,0.694,0.506,179,193,0,4,0.99,0.49,0.64,376,0,0,0,1252,22,13,0,20.89
22,3,2,0.593,0.122,0.03,0.794,0.767,0.613,219,153,0,4,0.99,0.59,0.73,376,0,0,0,1252,22,13,0,20.89
23,3,3,0.779,0.189,0.069,0.888,0.881,0.794,289,83,0,4,0.99,0.78,0.87,376,0,0,0,1252,22,13,0,20.89
24,3,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,20.89
25,3,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,20.89
26,3,6,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,20.89
27,3,7,0.476,0.097,0.019,0.735,0.686,0.495,175,197,0,4,0.99,0.48,0.63,376,0,0,0,1252,22,13,0,20.89
28,3,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,20.89
29,3,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,22,13,0,20.89
30,4,0,0.644,0.136,0.036,0.82,0.8,0.663,238,134,0,4,0.99,0.64,0.77,376,0,2,0,1252,276,13,0,73.06
31,4,1,0.543,0.111,0.024,0.769,0.733,0.562,200,172,0,4,0.99,0.54,0.69,376,0,2,0,1252,276,13,0,73.06
32,4,2,0.585,0.069,0.017,0.667,0.661,0.445,217,155,1,3,0.99,0.59,0.73,376,0,2,0,1252,276,13,0,73.06
33,4,3,0.867,0.253,0.121,0.933,0.93,0.877,322,50,0,4,0.99,0.87,0.92,376,0,2,0,1252,276,13,0,73.06
34,4,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,276,13,0,73.06
35,4,5,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,2,0,1252,276,13,0,73.06
36,4,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,0,1252,276,13,0,73.06
37,4,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,276,13,0,73.06
38,4,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,276,13,0,73.06
39,4,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,276,13,0,73.06
40,5,0,0.71,0.103,0.032,0.73,0.73,0.534,264,108,1,3,0.99,0.71,0.82,376,0,3,0,1252,2024,13,0,363.03
41,5,1,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
42,5,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
43,5,3,0.918,0.157,0.097,0.711,0.679,0.442,343,29,2,2,0.98,0.92,0.95,376,0,3,0,1252,2024,13,0,363.03
44,5,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
45,5,5,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,3,0,1252,2024,13,0,363.03
46,5,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
47,5,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
48,5,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
49,5,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,0,1252,2024,13,0,363.03
50,6,0,0.665,0.143,0.04,0.831,0.813,0.684,246,126,0,4,0.99,0.66,0.79,376,0,2,0,1252,253,13,0,78.37
51,6,1,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,0,1252,253,13,0,78.37
52,6,2,0.654,0.087,0.024,0.702,0.7,0.495,243,129,1,3,0.99,0.65,0.78,376,0,2,0,1252,253,13,0,78.37
53,6,3,0.761,0.122,0.043,0.755,0.755,0.57,283,89,1,3,0.99,0.76,0.85,376,0,2,0,1252,253,13,0,78.37
54,6,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,253,13,0,78.37
55,6,5,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,2,0,1252,253,13,0,78.37
56,6,6,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,2,0,1252,253,13,0,78.37
57,6,7,0.481,0.098,0.019,0.738,0.69,0.501,177,195,0,4,0.99,0.48,0.64,376,0,2,0,1252,253,13,0,78.37
58,6,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,253,13,0,78.37
59,6,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,253,13,0,78.37
60,7,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,0,0,1252,21,13,0,37.08
61,7,1,0.604,0.074,0.018,0.676,0.672,0.458,224,148,1,3,0.99,0.6,0.74,376,0,0,0,1252,21,13,0,37.08
62,7,2,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,37.08
63,7,3,0.894,0.132,0.073,0.699,0.67,0.431,334,38,2,2,0.98,0.89,0.93,376,0,0,0,1252,21,13,0,37.08
64,7,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,37.08
65,7,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,37.08
66,7,6,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,0,0,1252,21,13,0,37.08
67,7,7,0.516,0.105,0.022,0.755,0.715,0.536,190,182,0,4,0.99,0.52,0.67,376,0,0,0,1252,21,13,0,37.08
68,7,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,37.08
69,7,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,37.08
70,8,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,5,0,0,1252,21,13,0,37.18
71,8,1,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,5,0,0,1252,21,13,0,37.18
72,8,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
73,8,3,0.851,0.171,0.078,0.801,0.799,0.633,317,55,1,3,0.99,0.85,0.91,376,5,0,0,1252,21,13,0,37.18
74,8,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
75,8,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
76,8,6,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
77,8,7,0.516,0.105,0.022,0.755,0.715,0.536,190,182,0,4,0.99,0.52,0.67,376,5,0,0,1252,21,13,0,37.18
78,8,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
79,8,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,5,0,0,1252,21,13,0,37.18
80,9,0,0.71,0.103,0.032,0.73,0.73,0.534,264,108,1,3,0.99,0.71,0.82,376,100,3,0,1252,2024,13,0,342.28
81,9,1,0.465,0.095,0.018,0.73,0.678,0.485,171,201,0,4,0.99,0.47,0.62,376,100,3,0,1252,2024,13,0,342.28
82,9,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,100,3,0,1252,2024,13,0,342.28
83,9,3,0.769,0.184,0.065,0.883,0.875,0.784,285,87,0,4,0.99,0.77,0.86,376,100,3,0,1252,2024,13,0,342.28
84,9,4,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,100,3,0,1252,2024,13,0,342.28
85,9,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,100,3,0,1252,2024,13,0,342.28
86,9,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,100,3,0,1252,2024,13,0,342.28
87,9,7,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,100,3,0,1252,2024,13,0,342.28
88,9,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,100,3,0,1252,2024,13,0,342.28
89,9,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,100,3,0,1252,2024,13,0,342.28
90,10,0,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,0,0,1252,21,13,0,156.63
91,10,1,0.473,0.096,0.018,0.734,0.684,0.493,174,198,0,4,0.99,0.47,0.63,376,0,0,0,1252,21,13,0,156.63
92,10,2,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,0,0,1252,21,13,0,156.63
93,10,3,0.771,0.185,0.066,0.884,0.877,0.787,286,86,0,4,0.99,0.77,0.86,376,0,0,0,1252,21,13,0,156.63
94,10,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,156.63
95,10,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,156.63
96,10,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,0,1252,21,13,0,156.63
97,10,7,0.596,0.072,0.018,0.672,0.668,0.453,221,151,1,3,0.99,0.6,0.74,376,0,0,0,1252,21,13,0,156.63
98,10,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,156.63
99,10,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,156.63
100,11,0,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,0,0,1252,21,13,0,25.29
101,11,1,0.319,0.069,0.01,0.656,0.558,0.333,116,256,0,4,0.99,0.32,0.47,376,0,0,0,1252,21,13,0,25.29
102,11,2,0.75,0.06,0.021,0.626,0.613,0.367,280,92,2,2,0.98,0.75,0.85,376,0,0,0,1252,21,13,0,25.29
103,11,3,0.588,0.121,0.029,0.792,0.764,0.608,217,155,0,4,0.99,0.59,0.73,376,0,0,0,1252,21,13,0,25.29
104,11,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,25.29
105,11,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,25.29
106,11,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,0,1252,21,13,0,25.29
107,11,7,0.473,0.096,0.018,0.734,0.684,0.493,174,198,0,4,0.99,0.47,0.63,376,0,0,0,1252,21,13,0,25.29
108,11,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,25.29
109,11,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,21,13,0,25.29
110,12,0,0.665,0.143,0.04,0.831,0.813,0.684,246,126,0,4,0.99,0.66,0.79,376,20,2,0,1252,253,13,0,65.51
111,12,1,0.646,0.137,0.037,0.821,0.802,0.665,239,133,0,4,0.99,0.65,0.77,376,20,2,0,1252,253,13,0,65.51
112,12,2,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,20,2,0,1252,253,13,0,65.51
113,12,3,0.902,0.14,0.08,0.703,0.673,0.435,337,35,2,2,0.98,0.9,0.94,376,20,2,0,1252,253,13,0,65.51
114,12,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,20,2,0,1252,253,13,0,65.51
115,12,5,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,20,2,0,1252,253,13,0,65.51
116,12,6,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,20,2,0,1252,253,13,0,65.51
117,12,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,20,2,0,1252,253,13,0,65.51
118,12,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,20,2,0,1252,253,13,0,65.51
119,12,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,20,2,0,1252,253,13,0,65.51
120,13,0,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
121,13,1,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
122,13,2,0.479,0.106,0.021,0.242,0.0,0.0,180,192,4,0,0.97,0.48,0.64,376,50,2,0,1252,253,13,0,40.18
123,13,3,0.947,0.098,0.075,0.602,0.488,0.222,355,17,3,1,0.98,0.95,0.96,376,50,2,0,1252,253,13,0,40.18
124,13,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
125,13,5,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,50,2,0,1252,253,13,0,40.18
126,13,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,50,2,0,1252,253,13,0,40.18
127,13,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
128,13,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
129,13,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,40.18
130,14,0,0.723,0.052,0.017,0.613,0.602,0.355,270,102,2,2,0.98,0.72,0.83,376,0,2,50,1252,253,13,0,42.14
131,14,1,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,2,50,1252,253,13,0,42.14
132,14,2,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,50,1252,253,13,0,42.14
133,14,3,0.918,0.243,0.146,0.835,0.83,0.678,342,30,1,3,0.99,0.92,0.95,376,0,2,50,1252,253,13,0,42.14
134,14,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,50,1252,253,13,0,42.14
135,14,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,50,1252,253,13,0,42.14
136,14,6,0.968,0.144,0.13,0.613,0.494,0.226,363,9,3,1,0.98,0.97,0.97,376,0,2,50,1252,253,13,0,42.14
137,14,7,0.513,0.104,0.022,0.754,0.713,0.533,189,183,0,4,0.99,0.51,0.67,376,0,2,50,1252,253,13,0,42.14
138,14,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,50,1252,253,13,0,42.14
139,14,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,50,1252,253,13,0,42.14
140,15,0,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,50,2,0,1252,253,13,0,34.42
141,15,1,0.489,0.099,0.02,0.742,0.696,0.509,180,192,0,4,0.99,0.49,0.65,376,50,2,0,1252,253,13,0,34.42
142,15,2,0.011,0.0,0.0,0.5,0.0,0.0,0,372,0,4,0.0,0.01,0.0,376,50,2,0,1252,253,13,0,34.42
143,15,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
144,15,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
145,15,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
146,15,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
147,15,7,0.489,0.099,0.02,0.742,0.696,0.509,180,192,0,4,0.99,0.49,0.65,376,50,2,0,1252,253,13,0,34.42
148,15,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
149,15,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,50,2,0,1252,253,13,0,34.42
150,16,0,0.689,0.151,0.044,0.843,0.828,0.707,255,117,0,4,0.99,0.69,0.81,376,0,0,0,1252,109,13,0,32.51
151,16,1,0.641,0.083,0.022,0.695,0.693,0.485,238,134,1,3,0.99,0.64,0.77,376,0,0,0,1252,109,13,0,32.51
152,16,2,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,32.51
153,16,3,0.96,0.122,0.103,0.609,0.492,0.225,360,12,3,1,0.98,0.96,0.97,376,0,0,0,1252,109,13,0,32.51
154,16,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,32.51
155,16,5,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,0,0,1252,109,13,0,32.51
156,16,6,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,32.51
157,16,7,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,0,1252,109,13,0,32.51
158,16,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,32.51
159,16,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,32.51
160,17,0,0.652,0.139,0.038,0.824,0.805,0.671,241,131,0,4,0.99,0.65,0.78,376,0,0,0,1252,109,13,0,35.92
161,17,1,0.59,0.122,0.029,0.793,0.766,0.61,218,154,0,4,0.99,0.59,0.73,376,0,0,0,1252,109,13,0,35.92
162,17,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
163,17,3,0.864,0.11,0.054,0.684,0.659,0.418,323,49,2,2,0.98,0.86,0.92,376,0,0,0,1252,109,13,0,35.92
164,17,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
165,17,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
166,17,6,0.965,0.016,0.015,0.488,0.0,0.0,363,9,4,0,0.98,0.97,0.97,376,0,0,0,1252,109,13,0,35.92
167,17,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
168,17,8,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
169,17,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,109,13,0,35.92
170,18,0,0.638,0.135,0.036,0.817,0.796,0.658,236,136,0,4,0.99,0.64,0.77,376,0,0,0,1252,37,13,1,75.14
171,18,1,0.824,0.022,0.01,0.54,0.456,0.196,309,63,3,1,0.98,0.82,0.89,376,0,0,0,1252,37,13,1,75.14
172,18,2,0.779,0.07,0.026,0.641,0.625,0.38,291,81,2,2,0.98,0.78,0.87,376,0,0,0,1252,37,13,1,75.14
173,18,3,0.981,0.214,0.213,0.62,0.497,0.229,368,4,3,1,0.98,0.98,0.98,376,0,0,0,1252,37,13,1,75.14
174,18,4,0.973,0.305,0.275,0.739,0.699,0.466,364,8,2,2,0.99,0.97,0.98,376,0,0,0,1252,37,13,1,75.14
175,18,5,0.973,0.164,0.155,0.616,0.495,0.227,365,7,3,1,0.98,0.97,0.98,376,0,0,0,1252,37,13,1,75.14
176,18,6,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,0,0,1252,37,13,1,75.14
177,18,7,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,1,75.14
178,18,8,0.963,0.253,0.209,0.734,0.696,0.461,360,12,2,2,0.99,0.96,0.97,376,0,0,0,1252,37,13,1,75.14
179,18,9,0.96,0.244,0.197,0.733,0.695,0.46,359,13,2,2,0.99,0.96,0.97,376,0,0,0,1252,37,13,1,75.14
180,19,0,0.638,0.135,0.036,0.817,0.796,0.658,236,136,0,4,0.99,0.64,0.77,376,0,0,0,1252,21,13,1,58.9
181,19,1,0.777,0.008,0.003,0.516,0.442,0.185,291,81,3,1,0.98,0.78,0.86,376,0,0,0,1252,21,13,1,58.9
182,19,2,0.739,0.001,0.0,0.497,0.431,0.177,277,95,3,1,0.98,0.74,0.84,376,0,0,0,1252,21,13,1,58.9
183,19,3,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,0,0,1252,21,13,1,58.9
184,19,4,0.963,0.129,0.111,0.61,0.493,0.225,361,11,3,1,0.98,0.96,0.97,376,0,0,0,1252,21,13,1,58.9
185,19,5,0.976,0.178,0.171,0.617,0.496,0.228,366,6,3,1,0.98,0.98,0.98,376,0,0,0,1252,21,13,1,58.9
186,19,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,21,13,1,58.9
187,19,7,0.968,0.144,0.13,0.613,0.494,0.226,363,9,3,1,0.98,0.97,0.97,376,0,0,0,1252,21,13,1,58.9
188,19,8,0.941,0.091,0.067,0.599,0.487,0.221,353,19,3,1,0.98,0.94,0.96,376,0,0,0,1252,21,13,1,58.9
189,19,9,0.947,0.098,0.075,0.602,0.488,0.222,355,17,3,1,0.98,0.95,0.96,376,0,0,0,1252,21,13,1,58.9
190,20,0,0.678,0.093,0.027,0.714,0.713,0.512,252,120,1,3,0.99,0.68,0.8,376,0,2,0,1252,253,13,1,191.54
191,20,1,0.955,0.02,0.017,0.483,0.0,0.0,359,13,4,0,0.98,0.95,0.97,376,0,2,0,1252,253,13,1,191.54
192,20,2,0.926,0.027,0.019,0.468,0.0,0.0,348,24,4,0,0.98,0.93,0.95,376,0,2,0,1252,253,13,1,191.54
193,20,3,0.968,0.144,0.13,0.613,0.494,0.226,363,9,3,1,0.98,0.97,0.97,376,0,2,0,1252,253,13,1,191.54
194,20,4,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,0,1252,253,13,1,191.54
