,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
409,42,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,300,1252,24976,13,0,42.04
410,43,0,0.691,0.151,0.045,0.844,0.83,0.71,256,116,0,4,0.99,0.69,0.81,376,0,2,80,1252,24976,13,2,19.95
411,43,1,0.795,0.013,0.005,0.526,0.448,0.189,298,74,3,1,0.98,0.8,0.88,376,0,2,80,1252,24976,13,2,19.95
412,43,2,0.753,0.119,0.041,0.751,0.751,0.564,280,92,1,3,0.99,0.75,0.85,376,0,2,80,1252,24976,13,2,19.95
413,43,3,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,2,80,1252,24976,13,2,19.95
414,43,4,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,0,2,80,1252,24976,13,2,19.95
415,43,5,0.843,0.098,0.044,0.673,0.651,0.409,315,57,2,2,0.98,0.84,0.91,376,0,2,80,1252,24976,13,2,19.95
416,43,6,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,0,2,80,1252,24976,13,2,19.95
417,43,7,0.785,0.072,0.027,0.644,0.628,0.382,293,79,2,2,0.98,0.78,0.87,376,0,2,80,1252,24976,13,2,19.95
418,43,8,0.612,0.127,0.032,0.804,0.779,0.631,226,146,0,4,0.99,0.61,0.75,376,0,2,80,1252,24976,13,2,19.95
419,43,9,0.726,0.053,0.017,0.614,0.604,0.356,271,101,2,2,0.98,0.73,0.83,376,0,2,80,1252,24976,13,2,19.95
420,44,0,0.811,0.048,0.02,0.41,0.0,0.0,305,67,4,0,0.98,0.81,0.89,376,0,2,80,1252,24976,13,0,21.72
421,44,1,0.963,0.017,0.015,0.487,0.0,0.0,362,10,4,0,0.98,0.96,0.97,376,0,2,80,1252,24976,13,0,21.72
422,44,2,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,2,80,1252,24976,13,0,21.72
423,44,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,80,1252,24976,13,0,21.72
424,44,4,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,2,80,1252,24976,13,0,21.72
425,44,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,80,1252,24976,13,0,21.72
426,44,6,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,80,1252,24976,13,0,21.72
427,44,7,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,2,80,1252,24976,13,0,21.72
428,44,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,80,1252,24976,13,0,21.72
429,44,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,80,1252,24976,13,0,21.72
430,45,0,0.011,0.0,0.0,0.5,0.0,0.0,0,372,0,4,0.0,0.01,0.0,376,400,2,300,1252,24976,13,2,21.07
431,45,1,0.527,0.107,0.023,0.761,0.722,0.546,194,178,0,4,0.99,0.53,0.68,376,400,2,300,1252,24976,13,2,21.07
432,45,2,0.449,0.041,0.007,0.598,0.579,0.345,166,206,1,3,0.98,0.45,0.61,376,400,2,300,1252,24976,13,2,21.07
433,45,3,0.646,0.137,0.037,0.821,0.802,0.665,239,133,0,4,0.99,0.65,0.77,376,400,2,300,1252,24976,13,2,21.07
434,45,4,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,400,2,300,1252,24976,13,2,21.07
435,45,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,300,1252,24976,13,2,21.07
436,45,6,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,400,2,300,1252,24976,13,2,21.07
437,45,7,0.011,0.0,0.0,0.5,0.0,0.0,0,372,0,4,0.0,0.01,0.0,376,400,2,300,1252,24976,13,2,21.07
438,45,8,0.54,0.043,0.01,0.397,0.368,0.132,202,170,3,1,0.97,0.54,0.69,376,400,2,300,1252,24976,13,2,21.07
439,45,9,0.691,0.012,0.004,0.473,0.417,0.166,259,113,3,1,0.98,0.69,0.81,376,400,2,300,1252,24976,13,2,21.07
440,46,0,0.793,0.075,0.029,0.648,0.631,0.386,296,76,2,2,0.98,0.79,0.87,376,400,2,300,1252,24976,13,0,91.37
441,46,1,0.96,0.122,0.103,0.609,0.492,0.225,360,12,3,1,0.98,0.96,0.97,376,400,2,300,1252,24976,13,0,91.37
442,46,2,0.941,0.023,0.018,0.476,0.0,0.0,354,18,4,0,0.98,0.94,0.96,376,400,2,300,1252,24976,13,0,91.37
443,46,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,300,1252,24976,13,0,91.37
444,46,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,300,1252,24976,13,0,91.37
445,46,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,300,1252,24976,13,0,91.37
446,46,6,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,400,2,300,1252,24976,13,0,91.37
447,46,7,0.444,0.091,0.016,0.719,0.662,0.463,163,209,0,4,0.99,0.44,0.6,376,400,2,300,1252,24976,13,0,91.37
448,46,8,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,400,2,300,1252,24976,13,0,91.37
449,46,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,300,1252,24976,13,0,91.37
450,47,0,0.011,0.0,0.0,0.5,0.0,0.0,0,372,0,4,0.0,0.01,0.0,376,400,2,80,1252,24976,13,2,20.09
451,47,1,0.505,0.001,0.0,0.503,0.503,0.253,188,184,2,2,0.98,0.51,0.66,376,400,2,80,1252,24976,13,2,20.09
452,47,2,0.465,0.007,0.001,0.483,0.482,0.233,173,199,2,2,0.98,0.47,0.63,376,400,2,80,1252,24976,13,2,20.09
453,47,3,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,400,2,80,1252,24976,13,2,20.09
454,47,4,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,400,2,80,1252,24976,13,2,20.09
455,47,5,0.479,0.055,0.011,0.366,0.347,0.118,179,193,3,1,0.97,0.48,0.64,376,400,2,80,1252,24976,13,2,20.09
456,47,6,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,400,2,80,1252,24976,13,2,20.09
457,47,7,0.5,0.102,0.02,0.747,0.703,0.52,184,188,0,4,0.99,0.5,0.66,376,400,2,80,1252,24976,13,2,20.09
458,47,8,0.577,0.016,0.004,0.539,0.538,0.287,215,157,2,2,0.98,0.58,0.72,376,400,2,80,1252,24976,13,2,20.09
459,47,9,0.689,0.013,0.004,0.472,0.416,0.166,258,114,3,1,0.98,0.69,0.81,376,400,2,80,1252,24976,13,2,20.09
460,48,0,0.859,0.04,0.02,0.434,0.0,0.0,323,49,4,0,0.98,0.86,0.91,376,400,2,80,1252,24976,13,0,66.65
461,48,1,0.949,0.102,0.079,0.603,0.489,0.222,356,16,3,1,0.98,0.95,0.96,376,400,2,80,1252,24976,13,0,66.65
462,48,2,0.662,0.089,0.025,0.706,0.704,0.5,246,126,1,3,0.99,0.66,0.79,376,400,2,80,1252,24976,13,0,66.65
463,48,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,400,2,80,1252,24976,13,0,66.65
464,48,4,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,400,2,80,1252,24976,13,0,66.65
465,48,5,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,400,2,80,1252,24976,13,0,66.65
466,48,6,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,400,2,80,1252,24976,13,0,66.65
467,48,7,0.476,0.097,0.019,0.735,0.686,0.495,175,197,0,4,0.99,0.48,0.63,376,400,2,80,1252,24976,13,0,66.65
468,48,8,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,400,2,80,1252,24976,13,0,66.65
469,48,9,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,400,2,80,1252,24976,13,0,66.65
470,49,0,0.694,0.152,0.045,0.845,0.831,0.712,257,115,0,4,0.99,0.69,0.81,376,0,0,200,1252,438,13,2,15.16
471,49,1,0.758,0.003,0.001,0.507,0.437,0.181,284,88,3,1,0.98,0.76,0.85,376,0,0,200,1252,438,13,2,15.16
472,49,2,0.524,0.106,0.022,0.759,0.72,0.544,193,179,0,4,0.99,0.52,0.68,376,0,0,200,1252,438,13,2,15.16
473,49,3,0.596,0.123,0.03,0.796,0.769,0.616,220,152,0,4,0.99,0.6,0.74,376,0,0,200,1252,438,13,2,15.16
474,49,4,0.521,0.106,0.022,0.758,0.718,0.541,192,180,0,4,0.99,0.52,0.67,376,0,0,200,1252,438,13,2,15.16
475,49,5,0.83,0.045,0.02,0.419,0.0,0.0,312,60,4,0,0.98,0.83,0.9,376,0,0,200,1252,438,13,2,15.16
476,49,6,0.532,0.108,0.023,0.763,0.726,0.552,196,176,0,4,0.99,0.53,0.68,376,0,0,200,1252,438,13,2,15.16
477,49,7,0.311,0.068,0.009,0.652,0.551,0.325,113,259,0,4,0.99,0.31,0.46,376,0,0,200,1252,438,13,2,15.16
478,49,8,0.707,0.009,0.003,0.481,0.422,0.17,265,107,3,1,0.98,0.71,0.82,376,0,0,200,1252,438,13,2,15.16
479,49,9,0.896,0.033,0.019,0.453,0.0,0.0,337,35,4,0,0.98,0.9,0.94,376,0,0,200,1252,438,13,2,15.16
480,50,0,0.729,0.165,0.053,0.863,0.852,0.746,270,102,0,4,0.99,0.73,0.83,376,0,0,200,1252,438,13,1,82.08
481,50,1,0.952,0.02,0.017,0.481,0.0,0.0,358,14,4,0,0.98,0.95,0.97,376,0,0,200,1252,438,13,1,82.08
482,50,2,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,0,0,200,1252,438,13,1,82.08
483,50,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,1,82.08
484,50,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,1,82.08
485,50,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,200,1252,438,13,1,82.08
486,50,6,0.992,0.498,0.397,0.625,0.5,0.231,372,0,3,1,0.99,0.99,0.99,376,0,0,200,1252,438,13,1,82.08
487,50,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,1,82.08
488,50,8,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,0,200,1252,438,13,1,82.08
489,50,9,0.963,0.253,0.209,0.734,0.696,0.461,360,12,2,2,0.99,0.96,0.97,376,0,0,200,1252,438,13,1,82.08
490,51,0,0.67,0.144,0.041,0.833,0.816,0.689,248,124,0,4,0.99,0.67,0.79,376,0,0,200,1252,438,13,0,33.26
491,51,1,0.588,0.121,0.029,0.792,0.764,0.608,217,155,0,4,0.99,0.59,0.73,376,0,0,200,1252,438,13,0,33.26
492,51,2,0.588,0.121,0.029,0.792,0.764,0.608,217,155,0,4,0.99,0.59,0.73,376,0,0,200,1252,438,13,0,33.26
493,51,3,0.931,0.026,0.018,0.47,0.0,0.0,350,22,4,0,0.98,0.93,0.95,376,0,0,200,1252,438,13,0,33.26
494,51,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,0,33.26
495,51,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,200,1252,438,13,0,33.26
496,51,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,0,33.26
497,51,7,0.569,0.117,0.027,0.782,0.751,0.589,210,162,0,4,0.99,0.57,0.71,376,0,0,200,1252,438,13,0,33.26
498,51,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,0,33.26
499,51,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,200,1252,438,13,0,33.26
500,52,0,0.633,0.133,0.035,0.815,0.793,0.652,234,138,0,4,0.99,0.63,0.76,376,0,0,80,1252,438,13,2,14.25
501,52,1,0.838,0.044,0.02,0.423,0.0,0.0,315,57,4,0,0.98,0.84,0.9,376,0,0,80,1252,438,13,2,14.25
502,52,2,0.601,0.03,0.008,0.427,0.389,0.146,225,147,3,1,0.98,0.6,0.74,376,0,0,80,1252,438,13,2,14.25
503,52,3,0.617,0.129,0.033,0.806,0.783,0.637,228,144,0,4,0.99,0.62,0.75,376,0,0,80,1252,438,13,2,14.25
504,52,4,0.622,0.13,0.033,0.809,0.786,0.642,230,142,0,4,0.99,0.62,0.76,376,0,0,80,1252,438,13,2,14.25
505,52,5,0.835,0.026,0.012,0.546,0.459,0.198,313,59,3,1,0.98,0.84,0.9,376,0,0,80,1252,438,13,2,14.25
506,52,6,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,0,0,80,1252,438,13,2,14.25
507,52,7,0.479,0.046,0.009,0.613,0.597,0.367,177,195,1,3,0.98,0.48,0.64,376,0,0,80,1252,438,13,2,14.25
508,52,8,0.641,0.022,0.006,0.448,0.402,0.155,240,132,3,1,0.98,0.64,0.77,376,0,0,80,1252,438,13,2,14.25
509,52,9,0.87,0.039,0.02,0.563,0.468,0.205,326,46,3,1,0.98,0.87,0.92,376,0,0,80,1252,438,13,2,14.25
510,53,0,0.713,0.159,0.049,0.855,0.842,0.73,264,108,0,4,0.99,0.71,0.82,376,0,0,80,1252,438,13,1,55.65
511,53,1,0.955,0.02,0.017,0.483,0.0,0.0,359,13,4,0,0.98,0.95,0.97,376,0,0,80,1252,438,13,1,55.65
512,53,2,0.955,0.02,0.017,0.483,0.0,0.0,359,13,4,0,0.98,0.95,0.97,376,0,0,80,1252,438,13,1,55.65
513,53,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,1,55.65
514,53,4,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,1,55.65
515,53,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,80,1252,438,13,1,55.65
516,53,6,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,1,55.65
517,53,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,1,55.65
518,53,8,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,80,1252,438,13,1,55.65
519,53,9,0.968,0.144,0.13,0.613,0.494,0.226,363,9,3,1,0.98,0.97,0.97,376,0,0,80,1252,438,13,1,55.65
520,54,0,0.71,0.158,0.049,0.853,0.841,0.728,263,109,0,4,0.99,0.71,0.82,376,0,0,80,1252,438,13,0,22.31
521,54,1,0.612,0.127,0.032,0.804,0.779,0.631,226,146,0,4,0.99,0.61,0.75,376,0,0,80,1252,438,13,0,22.31
522,54,2,0.915,0.029,0.019,0.462,0.0,0.0,344,28,4,0,0.98,0.91,0.95,376,0,0,80,1252,438,13,0,22.31
523,54,3,0.87,0.039,0.02,0.563,0.468,0.205,326,46,3,1,0.98,0.87,0.92,376,0,0,80,1252,438,13,0,22.31
524,54,4,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,0,80,1252,438,13,0,22.31
525,54,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,0,22.31
526,54,6,0.965,0.016,0.015,0.488,0.0,0.0,363,9,4,0,0.98,0.97,0.97,376,0,0,80,1252,438,13,0,22.31
527,54,7,0.559,0.114,0.026,0.777,0.744,0.578,206,166,0,4,0.99,0.56,0.71,376,0,0,80,1252,438,13,0,22.31
528,54,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,0,22.31
529,54,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,80,1252,438,13,0,22.31
530,55,0,0.66,0.141,0.039,0.828,0.81,0.678,244,128,0,4,0.99,0.66,0.78,376,0,0,40,1252,438,13,2,14.16
531,55,1,0.774,0.007,0.003,0.515,0.441,0.185,290,82,3,1,0.98,0.77,0.86,376,0,0,40,1252,438,13,2,14.16
532,55,2,0.766,0.065,0.024,0.634,0.62,0.374,286,86,2,2,0.98,0.77,0.86,376,0,0,40,1252,438,13,2,14.16
533,55,3,0.686,0.15,0.044,0.841,0.826,0.704,254,118,0,4,0.99,0.69,0.8,376,0,0,40,1252,438,13,2,14.16
534,55,4,0.628,0.132,0.034,0.812,0.79,0.647,232,140,0,4,0.99,0.63,0.76,376,0,0,40,1252,438,13,2,14.16
535,55,5,0.822,0.021,0.009,0.539,0.455,0.195,308,64,3,1,0.98,0.82,0.89,376,0,0,40,1252,438,13,2,14.16
536,55,6,0.63,0.132,0.034,0.813,0.791,0.65,233,139,0,4,0.99,0.63,0.76,376,0,0,40,1252,438,13,2,14.16
537,55,7,0.838,0.027,0.012,0.547,0.459,0.198,314,58,3,1,0.98,0.84,0.9,376,0,0,40,1252,438,13,2,14.16
538,55,8,0.697,0.044,0.014,0.599,0.591,0.343,260,112,2,2,0.98,0.7,0.81,376,0,0,40,1252,438,13,2,14.16
539,55,9,0.824,0.046,0.02,0.417,0.0,0.0,310,62,4,0,0.98,0.82,0.89,376,0,0,40,1252,438,13,2,14.16
540,56,0,0.707,0.157,0.048,0.852,0.839,0.725,262,110,0,4,0.99,0.71,0.82,376,0,0,40,1252,438,13,1,39.87
541,56,1,0.934,0.082,0.057,0.595,0.485,0.219,350,22,3,1,0.98,0.93,0.96,376,0,0,40,1252,438,13,1,39.87
542,56,2,0.939,0.088,0.063,0.598,0.486,0.22,352,20,3,1,0.98,0.94,0.96,376,0,0,40,1252,438,13,1,39.87
543,56,3,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,1,39.87
544,56,4,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,40,1252,438,13,1,39.87
545,56,5,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,0,0,40,1252,438,13,1,39.87
546,56,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,1,39.87
547,56,7,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,0,40,1252,438,13,1,39.87
548,56,8,0.971,0.153,0.141,0.614,0.495,0.227,364,8,3,1,0.98,0.97,0.98,376,0,0,40,1252,438,13,1,39.87
549,56,9,0.963,0.129,0.111,0.61,0.493,0.225,361,11,3,1,0.98,0.96,0.97,376,0,0,40,1252,438,13,1,39.87
550,57,0,0.699,0.154,0.046,0.848,0.834,0.717,259,113,0,4,0.99,0.7,0.81,376,0,0,40,1252,438,13,0,20.22
551,57,1,0.628,0.132,0.034,0.812,0.79,0.647,232,140,0,4,0.99,0.63,0.76,376,0,0,40,1252,438,13,0,20.22
552,57,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,0,20.22
553,57,3,0.952,0.02,0.017,0.481,0.0,0.0,358,14,4,0,0.98,0.95,0.97,376,0,0,40,1252,438,13,0,20.22
554,57,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,0,20.22
555,57,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,0,20.22
556,57,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,40,1252,438,13,0,20.22
557,57,7,0.479,0.097,0.019,0.737,0.688,0.498,176,196,0,4,0.99,0.48,0.64,376,0,0,40,1252,438,13,0,20.22
558,57,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,0,20.22
559,57,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,40,1252,438,13,0,20.22
560,58,0,0.684,0.095,0.028,0.716,0.716,0.516,254,118,1,3,0.99,0.68,0.8,376,0,2,200,1252,96580,13,2,38.69
561,58,1,0.819,0.02,0.009,0.538,0.454,0.194,307,65,3,1,0.98,0.82,0.89,376,0,2,200,1252,96580,13,2,38.69
562,58,2,0.673,0.016,0.005,0.464,0.412,0.162,252,120,3,1,0.98,0.67,0.8,376,0,2,200,1252,96580,13,2,38.69
563,58,3,0.471,0.045,0.009,0.609,0.592,0.361,174,198,1,3,0.98,0.47,0.63,376,0,2,200,1252,96580,13,2,38.69
564,58,4,0.809,0.049,0.021,0.409,0.0,0.0,304,68,4,0,0.98,0.81,0.88,376,0,2,200,1252,96580,13,2,38.69
565,58,5,0.87,0.114,0.057,0.687,0.661,0.421,325,47,2,2,0.98,0.87,0.92,376,0,2,200,1252,96580,13,2,38.69
566,58,6,0.62,0.129,0.033,0.808,0.785,0.639,229,143,0,4,0.99,0.62,0.75,376,0,2,200,1252,96580,13,2,38.69
567,58,7,0.811,0.018,0.007,0.534,0.452,0.193,304,68,3,1,0.98,0.81,0.89,376,0,2,200,1252,96580,13,2,38.69
568,58,8,0.734,0.055,0.018,0.618,0.607,0.36,274,98,2,2,0.98,0.73,0.84,376,0,2,200,1252,96580,13,2,38.69
569,58,9,0.652,0.086,0.024,0.7,0.699,0.493,242,130,1,3,0.99,0.65,0.78,376,0,2,200,1252,96580,13,2,38.69
570,59,0,0.726,0.164,0.053,0.862,0.85,0.743,269,103,0,4,0.99,0.73,0.83,376,0,2,200,1252,96580,13,1,106.23
571,59,1,0.965,0.016,0.015,0.488,0.0,0.0,363,9,4,0,0.98,0.97,0.97,376,0,2,200,1252,96580,13,1,106.23
572,59,2,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,0,2,200,1252,96580,13,1,106.23
573,59,3,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
574,59,4,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
575,59,5,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
576,59,6,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
577,59,7,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
578,59,8,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,1,106.23
579,59,9,0.936,0.025,0.018,0.473,0.0,0.0,352,20,4,0,0.98,0.94,0.96,376,0,2,200,1252,96580,13,1,106.23
580,60,0,0.875,0.037,0.02,0.442,0.0,0.0,329,43,4,0,0.98,0.88,0.92,376,0,2,200,1252,96580,13,0,33.58
581,60,1,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,0,33.58
582,60,2,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,0,33.58
583,60,3,0.957,0.117,0.096,0.608,0.491,0.224,359,13,3,1,0.98,0.96,0.97,376,0,2,200,1252,96580,13,0,33.58
584,60,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,200,1252,96580,13,0,33.58
585,60,5,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,200,1252,96580,13,0,33.58
586,60,6,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,2,200,1252,96580,13,0,33.58
587,60,7,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,2,200,1252,96580,13,0,33.58
588,60,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,200,1252,96580,13,0,33.58
589,60,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,200,1252,96580,13,0,33.58
590,61,0,0.019,0.009,0.0,0.504,0.09,0.009,3,369,0,4,0.99,0.02,0.02,376,0,2,80,1252,96580,13,2,38.85
591,61,1,0.787,0.011,0.004,0.522,0.445,0.187,295,77,3,1,0.98,0.79,0.87,376,0,2,80,1252,96580,13,2,38.85
592,61,2,0.878,0.12,0.062,0.691,0.664,0.424,328,44,2,2,0.98,0.88,0.93,376,0,2,80,1252,96580,13,2,38.85
593,61,3,0.766,0.005,0.002,0.511,0.439,0.183,287,85,3,1,0.98,0.77,0.86,376,0,2,80,1252,96580,13,2,38.85
594,61,4,0.694,0.044,0.013,0.598,0.59,0.341,259,113,2,2,0.98,0.69,0.81,376,0,2,80,1252,96580,13,2,38.85
595,61,5,0.779,0.009,0.003,0.517,0.443,0.186,292,80,3,1,0.98,0.78,0.87,376,0,2,80,1252,96580,13,2,38.85
596,61,6,0.641,0.135,0.036,0.819,0.798,0.66,237,135,0,4,0.99,0.64,0.77,376,0,2,80,1252,96580,13,2,38.85
597,61,7,0.771,0.067,0.025,0.637,0.622,0.376,288,84,2,2,0.98,0.77,0.86,376,0,2,80,1252,96580,13,2,38.85
598,61,8,0.705,0.047,0.015,0.603,0.595,0.346,263,109,2,2,0.98,0.7,0.82,376,0,2,80,1252,96580,13,2,38.85
599,61,9,0.572,0.066,0.015,0.66,0.654,0.435,212,160,1,3,0.98,0.57,0.72,376,0,2,80,1252,96580,13,2,38.85
600,62,0,0.755,0.177,0.061,0.876,0.868,0.771,280,92,0,4,0.99,0.76,0.85,376,0,2,80,1252,96580,13,1,59.49
601,62,1,0.944,0.023,0.018,0.477,0.0,0.0,355,17,4,0,0.98,0.94,0.96,376,0,2,80,1252,96580,13,1,59.49
602,62,2,0.878,0.043,0.023,0.567,0.47,0.207,329,43,3,1,0.98,0.88,0.93,376,0,2,80,1252,96580,13,1,59.49
