,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
442,45,2,0.377,0.088,0.015,0.684,0.607,0.392,109,187,0,4,0.99,0.38,0.53,300,0,0,0,998,22,13,2,14.62
443,45,3,0.537,0.065,0.016,0.642,0.633,0.409,158,138,1,3,0.98,0.54,0.69,300,0,0,0,998,22,13,2,14.62
444,45,4,0.54,0.066,0.016,0.644,0.635,0.411,159,137,1,3,0.98,0.54,0.69,300,0,0,0,998,22,13,2,14.62
445,45,5,0.71,0.054,0.019,0.606,0.597,0.349,211,85,2,2,0.98,0.71,0.82,300,0,0,0,998,22,13,2,14.62
446,45,6,0.487,0.054,0.012,0.617,0.602,0.372,143,153,1,3,0.98,0.49,0.64,300,0,0,0,998,22,13,2,14.62
447,45,7,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,0,0,998,22,13,2,14.62
448,45,8,0.55,0.125,0.031,0.772,0.738,0.569,161,135,0,4,0.99,0.55,0.7,300,0,0,0,998,22,13,2,14.62
449,45,9,0.93,0.028,0.022,0.471,0.0,0.0,279,17,4,0,0.97,0.93,0.95,300,0,0,0,998,22,13,2,14.62
450,46,0,0.617,0.129,0.033,0.806,0.783,0.637,228,144,0,4,0.99,0.62,0.75,376,0,0,20,1252,20,13,0,23.77
451,46,1,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,0,20,1252,20,13,0,23.77
452,46,2,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,0,0,20,1252,20,13,0,23.77
453,46,3,0.896,0.135,0.075,0.7,0.671,0.432,335,37,2,2,0.98,0.9,0.94,376,0,0,20,1252,20,13,0,23.77
454,46,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.77
455,46,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.77
456,46,6,0.976,0.178,0.171,0.617,0.496,0.228,366,6,3,1,0.98,0.98,0.98,376,0,0,20,1252,20,13,0,23.77
457,46,7,0.551,0.112,0.025,0.773,0.739,0.57,203,169,0,4,0.99,0.55,0.7,376,0,0,20,1252,20,13,0,23.77
458,46,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.77
459,46,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,20,1252,20,13,0,23.77
460,47,0,0.649,0.138,0.037,0.823,0.803,0.668,240,132,0,4,0.99,0.65,0.78,376,0,0,20,1252,20,13,1,44.61
461,47,1,0.723,0.052,0.017,0.613,0.602,0.355,270,102,2,2,0.98,0.72,0.83,376,0,0,20,1252,20,13,1,44.61
462,47,2,0.702,0.01,0.003,0.478,0.42,0.169,263,109,3,1,0.98,0.7,0.82,376,0,0,20,1252,20,13,1,44.61
463,47,3,0.963,0.129,0.111,0.61,0.493,0.225,361,11,3,1,0.98,0.96,0.97,376,0,0,20,1252,20,13,1,44.61
464,47,4,0.955,0.111,0.09,0.606,0.491,0.223,358,14,3,1,0.98,0.95,0.97,376,0,0,20,1252,20,13,1,44.61
465,47,5,0.976,0.178,0.171,0.617,0.496,0.228,366,6,3,1,0.98,0.98,0.98,376,0,0,20,1252,20,13,1,44.61
466,47,6,0.971,0.153,0.141,0.614,0.495,0.227,364,8,3,1,0.98,0.97,0.98,376,0,0,20,1252,20,13,1,44.61
467,47,7,0.965,0.136,0.12,0.612,0.493,0.226,362,10,3,1,0.98,0.97,0.97,376,0,0,20,1252,20,13,1,44.61
468,47,8,0.923,0.164,0.104,0.714,0.681,0.444,345,27,2,2,0.98,0.92,0.95,376,0,0,20,1252,20,13,1,44.61
469,47,9,0.934,0.082,0.057,0.595,0.485,0.219,350,22,3,1,0.98,0.93,0.96,376,0,0,20,1252,20,13,1,44.61
470,48,0,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,20,1252,20,13,2,14.91
471,48,1,0.492,0.1,0.02,0.743,0.698,0.512,181,191,0,4,0.99,0.49,0.65,376,0,0,20,1252,20,13,2,14.91
472,48,2,0.492,0.1,0.02,0.743,0.698,0.512,181,191,0,4,0.99,0.49,0.65,376,0,0,20,1252,20,13,2,14.91
473,48,3,0.771,0.185,0.066,0.884,0.877,0.787,286,86,0,4,0.99,0.77,0.86,376,0,0,20,1252,20,13,2,14.91
474,48,4,0.657,0.034,0.01,0.579,0.574,0.324,245,127,2,2,0.98,0.66,0.78,376,0,0,20,1252,20,13,2,14.91
475,48,5,0.737,0.169,0.055,0.867,0.857,0.753,273,99,0,4,0.99,0.74,0.84,376,0,0,20,1252,20,13,2,14.91
476,48,6,0.625,0.131,0.034,0.81,0.788,0.645,231,141,0,4,0.99,0.62,0.76,376,0,0,20,1252,20,13,2,14.91
477,48,7,0.548,0.112,0.025,0.772,0.737,0.568,202,170,0,4,0.99,0.55,0.7,376,0,0,20,1252,20,13,2,14.91
478,48,8,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,20,1252,20,13,2,14.91
479,48,9,0.537,0.109,0.024,0.766,0.73,0.557,198,174,0,4,0.99,0.54,0.69,376,0,0,20,1252,20,13,2,14.91
480,49,0,0.617,0.129,0.033,0.806,0.783,0.637,228,144,0,4,0.99,0.62,0.75,376,0,0,0,1252,20,13,0,23.75
481,49,1,0.503,0.102,0.021,0.749,0.705,0.522,185,187,0,4,0.99,0.5,0.66,376,0,0,0,1252,20,13,0,23.75
482,49,2,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,20,13,0,23.75
483,49,3,0.902,0.056,0.033,0.579,0.477,0.212,338,34,3,1,0.98,0.9,0.94,376,0,0,0,1252,20,13,0,23.75
484,49,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.75
485,49,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.75
486,49,6,0.965,0.016,0.015,0.488,0.0,0.0,363,9,4,0,0.98,0.97,0.97,376,0,0,0,1252,20,13,0,23.75
487,49,7,0.551,0.112,0.025,0.773,0.739,0.57,203,169,0,4,0.99,0.55,0.7,376,0,0,0,1252,20,13,0,23.75
488,49,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.75
489,49,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,20,13,0,23.75
490,50,0,0.636,0.134,0.035,0.816,0.795,0.655,235,137,0,4,0.99,0.64,0.77,376,0,0,0,1252,20,13,1,44.67
491,50,1,0.723,0.052,0.017,0.613,0.602,0.355,270,102,2,2,0.98,0.72,0.83,376,0,0,0,1252,20,13,1,44.67
492,50,2,0.771,0.007,0.002,0.513,0.441,0.184,289,83,3,1,0.98,0.77,0.86,376,0,0,0,1252,20,13,1,44.67
493,50,3,0.971,0.29,0.255,0.738,0.699,0.465,363,9,2,2,0.99,0.97,0.98,376,0,0,0,1252,20,13,1,44.67
494,50,4,0.955,0.227,0.176,0.73,0.693,0.458,357,15,2,2,0.99,0.95,0.97,376,0,0,0,1252,20,13,1,44.67
495,50,5,0.976,0.178,0.171,0.617,0.496,0.228,366,6,3,1,0.98,0.98,0.98,376,0,0,0,1252,20,13,1,44.67
496,50,6,0.973,0.305,0.275,0.739,0.699,0.466,364,8,2,2,0.99,0.97,0.98,376,0,0,0,1252,20,13,1,44.67
497,50,7,0.965,0.136,0.12,0.612,0.493,0.226,362,10,3,1,0.98,0.97,0.97,376,0,0,0,1252,20,13,1,44.67
498,50,8,0.934,0.18,0.122,0.719,0.685,0.449,349,23,2,2,0.98,0.93,0.96,376,0,0,0,1252,20,13,1,44.67
499,50,9,0.934,0.082,0.057,0.595,0.485,0.219,350,22,3,1,0.98,0.93,0.96,376,0,0,0,1252,20,13,1,44.67
500,51,0,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,0,1252,20,13,2,14.8
501,51,1,0.529,0.108,0.023,0.762,0.724,0.549,195,177,0,4,0.99,0.53,0.68,376,0,0,0,1252,20,13,2,14.8
502,51,2,0.503,0.102,0.021,0.749,0.705,0.522,185,187,0,4,0.99,0.5,0.66,376,0,0,0,1252,20,13,2,14.8
503,51,3,0.702,0.046,0.014,0.602,0.593,0.345,262,110,2,2,0.98,0.7,0.82,376,0,0,0,1252,20,13,2,14.8
504,51,4,0.617,0.077,0.02,0.683,0.679,0.468,229,143,1,3,0.99,0.62,0.75,376,0,0,0,1252,20,13,2,14.8
505,51,5,0.699,0.154,0.046,0.848,0.834,0.717,259,113,0,4,0.99,0.7,0.81,376,0,0,0,1252,20,13,2,14.8
506,51,6,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,0,0,1252,20,13,2,14.8
507,51,7,0.553,0.113,0.025,0.774,0.741,0.573,204,168,0,4,0.99,0.55,0.7,376,0,0,0,1252,20,13,2,14.8
508,51,8,0.495,0.1,0.02,0.745,0.699,0.514,182,190,0,4,0.99,0.49,0.65,376,0,0,0,1252,20,13,2,14.8
509,51,9,0.548,0.061,0.014,0.648,0.64,0.418,203,169,1,3,0.98,0.55,0.7,376,0,0,0,1252,20,13,2,14.8
510,52,0,0.734,0.055,0.018,0.618,0.607,0.36,274,98,2,2,0.98,0.73,0.84,376,0,2,40,1252,231,13,0,27.21
511,52,1,0.551,0.112,0.025,0.773,0.739,0.57,203,169,0,4,0.99,0.55,0.7,376,0,2,40,1252,231,13,0,27.21
512,52,2,0.92,0.069,0.045,0.589,0.482,0.216,345,27,3,1,0.98,0.92,0.95,376,0,2,40,1252,231,13,0,27.21
513,52,3,0.944,0.298,0.208,0.848,0.842,0.696,352,20,1,3,0.99,0.94,0.96,376,0,2,40,1252,231,13,0,27.21
514,52,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,40,1252,231,13,0,27.21
515,52,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,2,40,1252,231,13,0,27.21
516,52,6,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,0,2,40,1252,231,13,0,27.21
517,52,7,0.521,0.106,0.022,0.758,0.718,0.541,192,180,0,4,0.99,0.52,0.67,376,0,2,40,1252,231,13,0,27.21
518,52,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,40,1252,231,13,0,27.21
519,52,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,40,1252,231,13,0,27.21
520,53,0,0.646,0.137,0.037,0.821,0.802,0.665,239,133,0,4,0.99,0.65,0.77,376,0,2,40,1252,231,13,1,61.64
521,53,1,0.785,0.192,0.071,0.891,0.884,0.799,291,81,0,4,0.99,0.78,0.87,376,0,2,40,1252,231,13,1,61.64
522,53,2,0.676,0.146,0.042,0.836,0.82,0.694,250,122,0,4,0.99,0.68,0.8,376,0,2,40,1252,231,13,1,61.64
523,53,3,0.944,0.094,0.071,0.601,0.488,0.221,354,18,3,1,0.98,0.94,0.96,376,0,2,40,1252,231,13,1,61.64
524,53,4,0.92,0.069,0.045,0.589,0.482,0.216,345,27,3,1,0.98,0.92,0.95,376,0,2,40,1252,231,13,1,61.64
525,53,5,0.965,0.264,0.223,0.735,0.697,0.462,361,11,2,2,0.99,0.97,0.97,376,0,2,40,1252,231,13,1,61.64
526,53,6,0.936,0.085,0.06,0.597,0.486,0.22,351,21,3,1,0.98,0.94,0.96,376,0,2,40,1252,231,13,1,61.64
527,53,7,0.965,0.136,0.12,0.612,0.493,0.226,362,10,3,1,0.98,0.97,0.97,376,0,2,40,1252,231,13,1,61.64
528,53,8,0.91,0.148,0.088,0.707,0.676,0.438,340,32,2,2,0.98,0.91,0.94,376,0,2,40,1252,231,13,1,61.64
529,53,9,0.934,0.082,0.057,0.595,0.485,0.219,350,22,3,1,0.98,0.93,0.96,376,0,2,40,1252,231,13,1,61.64
530,54,0,0.652,0.139,0.038,0.824,0.805,0.671,241,131,0,4,0.99,0.65,0.78,376,0,2,40,1252,231,13,2,15.54
531,54,1,0.521,0.106,0.022,0.758,0.718,0.541,192,180,0,4,0.99,0.52,0.67,376,0,2,40,1252,231,13,2,15.54
532,54,2,0.511,0.104,0.021,0.753,0.711,0.53,188,184,0,4,0.99,0.51,0.66,376,0,2,40,1252,231,13,2,15.54
533,54,3,0.59,0.122,0.029,0.793,0.766,0.61,218,154,0,4,0.99,0.59,0.73,376,0,2,40,1252,231,13,2,15.54
534,54,4,0.734,0.055,0.018,0.618,0.607,0.36,274,98,2,2,0.98,0.73,0.84,376,0,2,40,1252,231,13,2,15.54
535,54,5,0.697,0.099,0.03,0.723,0.723,0.525,259,113,1,3,0.99,0.7,0.81,376,0,2,40,1252,231,13,2,15.54
536,54,6,0.777,0.069,0.026,0.64,0.624,0.379,290,82,2,2,0.98,0.78,0.86,376,0,2,40,1252,231,13,2,15.54
537,54,7,0.495,0.1,0.02,0.745,0.699,0.514,182,190,0,4,0.99,0.49,0.65,376,0,2,40,1252,231,13,2,15.54
538,54,8,0.548,0.112,0.025,0.772,0.737,0.568,202,170,0,4,0.99,0.55,0.7,376,0,2,40,1252,231,13,2,15.54
539,54,9,0.622,0.13,0.033,0.809,0.786,0.642,230,142,0,4,0.99,0.62,0.76,376,0,2,40,1252,231,13,2,15.54
540,55,0,0.673,0.145,0.041,0.835,0.818,0.691,249,123,0,4,0.99,0.67,0.79,376,0,2,0,1252,231,13,0,43.29
541,55,1,0.545,0.111,0.024,0.77,0.735,0.565,201,171,0,4,0.99,0.55,0.69,376,0,2,0,1252,231,13,0,43.29
542,55,2,0.875,0.042,0.022,0.566,0.469,0.207,328,44,3,1,0.98,0.88,0.92,376,0,2,0,1252,231,13,0,43.29
543,55,3,0.769,0.184,0.065,0.883,0.875,0.784,285,87,0,4,0.99,0.77,0.86,376,0,2,0,1252,231,13,0,43.29
544,55,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,231,13,0,43.29
545,55,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,0,1252,231,13,0,43.29
546,55,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,0,1252,231,13,0,43.29
547,55,7,0.476,0.097,0.019,0.735,0.686,0.495,175,197,0,4,0.99,0.48,0.63,376,0,2,0,1252,231,13,0,43.29
548,55,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,231,13,0,43.29
549,55,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,231,13,0,43.29
550,56,0,0.689,0.097,0.029,0.719,0.718,0.519,256,116,1,3,0.99,0.69,0.81,376,0,2,0,1252,231,13,1,145.09
551,56,1,0.936,0.185,0.127,0.72,0.686,0.45,350,22,2,2,0.98,0.94,0.96,376,0,2,0,1252,231,13,1,145.09
552,56,2,0.864,0.039,0.02,0.437,0.0,0.0,325,47,4,0,0.98,0.86,0.92,376,0,2,0,1252,231,13,1,145.09
553,56,3,0.971,0.153,0.141,0.614,0.495,0.227,364,8,3,1,0.98,0.97,0.98,376,0,2,0,1252,231,13,1,145.09
554,56,4,0.963,0.129,0.111,0.61,0.493,0.225,361,11,3,1,0.98,0.96,0.97,376,0,2,0,1252,231,13,1,145.09
555,56,5,0.984,0.242,0.242,0.621,0.498,0.23,369,3,3,1,0.98,0.98,0.98,376,0,2,0,1252,231,13,1,145.09
556,56,6,0.968,0.144,0.13,0.613,0.494,0.226,363,9,3,1,0.98,0.97,0.97,376,0,2,0,1252,231,13,1,145.09
557,56,7,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,0,1252,231,13,1,145.09
558,56,8,0.955,0.111,0.09,0.606,0.491,0.223,358,14,3,1,0.98,0.95,0.97,376,0,2,0,1252,231,13,1,145.09
559,56,9,0.944,0.094,0.071,0.601,0.488,0.221,354,18,3,1,0.98,0.94,0.96,376,0,2,0,1252,231,13,1,145.09
560,57,0,0.628,0.08,0.021,0.688,0.685,0.476,233,139,1,3,0.99,0.63,0.76,376,0,2,0,1252,231,13,2,20.96
561,57,1,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,2,0,1252,231,13,2,20.96
562,57,2,0.572,0.066,0.015,0.66,0.654,0.435,212,160,1,3,0.98,0.57,0.72,376,0,2,0,1252,231,13,2,20.96
563,57,3,0.729,0.165,0.053,0.863,0.852,0.746,270,102,0,4,0.99,0.73,0.83,376,0,2,0,1252,231,13,2,20.96
564,57,4,0.731,0.111,0.036,0.741,0.741,0.549,272,100,1,3,0.99,0.73,0.84,376,0,2,0,1252,231,13,2,20.96
565,57,5,0.721,0.006,0.002,0.488,0.426,0.173,270,102,3,1,0.98,0.72,0.83,376,0,2,0,1252,231,13,2,20.96
566,57,6,0.734,0.112,0.037,0.742,0.742,0.551,273,99,1,3,0.99,0.73,0.84,376,0,2,0,1252,231,13,2,20.96
567,57,7,0.569,0.117,0.027,0.782,0.751,0.589,210,162,0,4,0.99,0.57,0.71,376,0,2,0,1252,231,13,2,20.96
568,57,8,0.548,0.112,0.025,0.772,0.737,0.568,202,170,0,4,0.99,0.55,0.7,376,0,2,0,1252,231,13,2,20.96
569,57,9,0.726,0.053,0.017,0.614,0.604,0.356,271,101,2,2,0.98,0.73,0.83,376,0,2,0,1252,231,13,2,20.96
570,58,0,0.62,0.144,0.041,0.807,0.784,0.639,182,114,0,4,0.99,0.62,0.75,300,0,0,0,998,20,13,1,36.88
571,58,1,0.653,0.037,0.012,0.578,0.572,0.323,194,102,2,2,0.98,0.65,0.78,300,0,0,0,998,20,13,1,36.88
572,58,2,0.69,0.013,0.005,0.473,0.417,0.166,206,90,3,1,0.97,0.69,0.81,300,0,0,0,998,20,13,1,36.88
573,58,3,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,0,998,20,13,1,36.88
574,58,4,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,0,0,998,20,13,1,36.88
575,58,5,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,0,0,998,20,13,1,36.88
576,58,6,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,0,998,20,13,1,36.88
577,58,7,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,20,13,1,36.88
578,58,8,0.957,0.132,0.116,0.608,0.491,0.224,286,10,3,1,0.98,0.96,0.97,300,0,0,0,998,20,13,1,36.88
579,58,9,0.94,0.102,0.08,0.6,0.487,0.221,281,15,3,1,0.98,0.94,0.96,300,0,0,0,998,20,13,1,36.88
580,59,0,0.61,0.141,0.039,0.802,0.778,0.629,179,117,0,4,0.99,0.61,0.74,300,0,0,0,998,20,13,1,36.76
581,59,1,0.67,0.042,0.014,0.586,0.58,0.33,199,97,2,2,0.98,0.67,0.79,300,0,0,0,998,20,13,1,36.76
582,59,2,0.697,0.074,0.026,0.353,0.0,0.0,209,87,4,0,0.97,0.7,0.81,300,0,0,0,998,20,13,1,36.76
583,59,3,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,0,998,20,13,1,36.76
584,59,4,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,0,998,20,13,1,36.76
585,59,5,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,0,998,20,13,1,36.76
586,59,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,20,13,1,36.76
587,59,7,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,20,13,1,36.76
588,59,8,0.967,0.161,0.152,0.613,0.494,0.226,289,7,3,1,0.98,0.97,0.97,300,0,0,0,998,20,13,1,36.76
589,59,9,0.967,0.161,0.152,0.613,0.494,0.226,289,7,3,1,0.98,0.97,0.97,300,0,0,0,998,20,13,1,36.76
