,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,time
0,1,0,0.62,0.059,0.015,0.643,0.643,0.415,184,113,1,2,0.98,0.62,0.76,300,0,0,0,998,38,12,15.28
1,1,1,0.41,0.015,0.002,0.537,0.521,0.279,121,176,1,2,0.98,0.41,0.57,300,0,0,0,998,38,12,15.28
2,1,2,0.553,0.044,0.01,0.609,0.607,0.372,164,133,1,2,0.98,0.55,0.7,300,0,0,0,998,38,12,15.28
3,1,3,0.72,0.085,0.027,0.694,0.693,0.478,214,83,1,2,0.99,0.72,0.83,300,0,0,0,998,38,12,15.28
4,1,4,0.643,0.064,0.017,0.655,0.655,0.43,191,106,1,2,0.99,0.64,0.77,300,0,0,0,998,38,12,15.28
5,1,5,0.733,0.09,0.029,0.7,0.7,0.486,218,79,1,2,0.99,0.73,0.84,300,0,0,0,998,38,12,15.28
6,1,6,0.61,0.056,0.014,0.638,0.637,0.409,181,116,1,2,0.98,0.61,0.75,300,0,0,0,998,38,12,15.28
7,1,7,0.637,0.063,0.016,0.652,0.651,0.426,189,108,1,2,0.98,0.64,0.77,300,0,0,0,998,38,12,15.28
8,1,8,0.52,0.037,0.008,0.593,0.588,0.351,154,143,1,2,0.98,0.52,0.67,300,0,0,0,998,38,12,15.28
9,1,9,0.57,0.047,0.011,0.618,0.616,0.383,169,128,1,2,0.98,0.57,0.72,300,0,0,0,998,38,12,15.28
10,2,0,0.713,0.083,0.026,0.69,0.69,0.474,212,85,1,2,0.99,0.71,0.82,300,0,0,0,998,38,12,40.12
11,2,1,0.927,0.223,0.139,0.798,0.787,0.603,276,21,1,2,0.99,0.93,0.95,300,0,0,0,998,38,12,40.12
12,2,2,0.953,0.284,0.209,0.811,0.798,0.619,284,13,1,2,0.99,0.95,0.97,300,0,0,0,998,38,12,40.12
13,2,3,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,0,0,998,38,12,40.12
14,2,4,0.977,0.012,0.012,0.493,0.0,0.0,293,4,3,0,0.98,0.98,0.98,300,0,0,0,998,38,12,40.12
15,2,5,0.967,0.016,0.014,0.488,0.0,0.0,290,7,3,0,0.98,0.97,0.97,300,0,0,0,998,38,12,40.12
16,2,6,0.983,0.008,0.008,0.497,0.0,0.0,295,2,3,0,0.98,0.98,0.98,300,0,0,0,998,38,12,40.12
17,2,7,0.993,0.575,0.497,0.667,0.577,0.311,297,0,2,1,0.99,0.99,0.99,300,0,0,0,998,38,12,40.12
18,2,8,0.963,0.168,0.141,0.652,0.569,0.303,288,9,2,1,0.98,0.96,0.97,300,0,0,0,998,38,12,40.12
19,2,9,0.957,0.15,0.119,0.648,0.567,0.301,286,11,2,1,0.98,0.96,0.97,300,0,0,0,998,38,12,40.12
20,3,0,0.643,0.064,0.017,0.655,0.655,0.43,191,106,1,2,0.99,0.64,0.77,300,0,0,0,998,38,12,22.34
21,3,1,0.727,0.088,0.028,0.697,0.696,0.482,216,81,1,2,0.99,0.73,0.83,300,0,0,0,998,38,12,22.34
22,3,2,0.86,0.039,0.019,0.434,0.0,0.0,258,39,3,0,0.98,0.86,0.92,300,0,0,0,998,38,12,22.34
23,3,3,0.79,0.031,0.012,0.564,0.515,0.253,236,61,2,1,0.98,0.79,0.87,300,0,0,0,998,38,12,22.34
24,3,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,0,0,998,38,12,22.34
25,3,5,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,0,0,998,38,12,22.34
26,3,6,0.973,0.206,0.189,0.657,0.571,0.305,291,6,2,1,0.98,0.97,0.98,300,0,0,0,998,38,12,22.34
27,3,7,0.753,0.097,0.033,0.71,0.709,0.498,224,73,1,2,0.99,0.75,0.85,300,0,0,0,998,38,12,22.34
28,3,8,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,0,0,998,38,12,22.34
29,3,9,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,0,0,998,38,12,22.34
30,4,0,0.703,0.08,0.024,0.685,0.685,0.467,209,88,1,2,0.99,0.7,0.82,300,0,2,0,998,780,12,37.77
31,4,1,0.48,0.029,0.005,0.572,0.565,0.325,142,155,1,2,0.98,0.48,0.64,300,0,2,0,998,780,12,37.77
32,4,2,0.577,0.115,0.026,0.786,0.757,0.597,170,127,0,3,0.99,0.58,0.72,300,0,2,0,998,780,12,37.77
33,4,3,0.687,0.076,0.022,0.677,0.677,0.457,204,93,1,2,0.99,0.69,0.81,300,0,2,0,998,780,12,37.77
34,4,4,0.587,0.051,0.012,0.626,0.625,0.394,174,123,1,2,0.98,0.59,0.73,300,0,2,0,998,780,12,37.77
35,4,5,0.803,0.036,0.014,0.571,0.519,0.257,240,57,2,1,0.98,0.8,0.88,300,0,2,0,998,780,12,37.77
36,4,6,0.753,0.097,0.033,0.71,0.709,0.498,224,73,1,2,0.99,0.75,0.85,300,0,2,0,998,780,12,37.77
37,4,7,0.82,0.126,0.051,0.744,0.74,0.539,244,53,1,2,0.99,0.82,0.89,300,0,2,0,998,780,12,37.77
38,4,8,0.607,0.055,0.014,0.636,0.636,0.406,180,117,1,2,0.98,0.61,0.75,300,0,2,0,998,780,12,37.77
39,4,9,0.547,0.042,0.009,0.606,0.603,0.368,162,135,1,2,0.98,0.55,0.7,300,0,2,0,998,780,12,37.77
40,5,0,0.787,0.03,0.011,0.562,0.514,0.252,235,62,2,1,0.98,0.79,0.87,300,0,2,0,998,780,12,288.71
41,5,1,0.947,0.021,0.017,0.478,0.0,0.0,284,13,3,0,0.98,0.95,0.96,300,0,2,0,998,780,12,288.71
42,5,2,0.94,0.12,0.084,0.64,0.562,0.296,281,16,2,1,0.98,0.94,0.96,300,0,2,0,998,780,12,288.71
43,5,3,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,2,0,998,780,12,288.71
44,5,4,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,0,998,780,12,288.71
45,5,5,0.977,0.012,0.012,0.493,0.0,0.0,293,4,3,0,0.98,0.98,0.98,300,0,2,0,998,780,12,288.71
46,5,6,0.977,0.012,0.012,0.493,0.0,0.0,293,4,3,0,0.98,0.98,0.98,300,0,2,0,998,780,12,288.71
47,5,7,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,2,0,998,780,12,288.71
48,5,8,0.98,0.249,0.241,0.66,0.573,0.307,293,4,2,1,0.99,0.98,0.98,300,0,2,0,998,780,12,288.71
49,5,9,0.957,0.15,0.119,0.648,0.567,0.301,286,11,2,1,0.98,0.96,0.97,300,0,2,0,998,780,12,288.71
50,6,0,0.723,0.014,0.004,0.53,0.492,0.233,216,81,2,1,0.98,0.72,0.83,300,0,2,0,998,780,12,95.27
51,6,1,0.637,0.063,0.016,0.652,0.651,0.426,189,108,1,2,0.98,0.64,0.77,300,0,2,0,998,780,12,95.27
52,6,2,0.967,0.016,0.014,0.488,0.0,0.0,290,7,3,0,0.98,0.97,0.97,300,0,2,0,998,780,12,95.27
53,6,3,0.84,0.049,0.022,0.589,0.531,0.267,251,46,2,1,0.98,0.84,0.9,300,0,2,0,998,780,12,95.27
54,6,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,0,998,780,12,95.27
55,6,5,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,0,2,0,998,780,12,95.27
56,6,6,0.97,0.014,0.014,0.49,0.0,0.0,291,6,3,0,0.98,0.97,0.97,300,0,2,0,998,780,12,95.27
57,6,7,0.3,0.064,0.008,0.646,0.541,0.314,87,210,0,3,0.99,0.3,0.45,300,0,2,0,998,780,12,95.27
58,6,8,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,0,998,780,12,95.27
59,6,9,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,0,998,780,12,95.27
60,7,0,0.6,0.054,0.013,0.633,0.632,0.402,178,119,1,2,0.98,0.6,0.74,300,0,2,30,998,780,12,15.02
61,7,1,0.547,0.042,0.009,0.606,0.603,0.368,162,135,1,2,0.98,0.55,0.7,300,0,2,30,998,780,12,15.02
62,7,2,0.56,0.045,0.01,0.613,0.61,0.377,166,131,1,2,0.98,0.56,0.71,300,0,2,30,998,780,12,15.02
63,7,3,0.617,0.058,0.014,0.641,0.641,0.413,183,114,1,2,0.98,0.62,0.75,300,0,2,30,998,780,12,15.02
64,7,4,0.593,0.052,0.012,0.63,0.629,0.398,176,121,1,2,0.98,0.59,0.74,300,0,2,30,998,780,12,15.02
65,7,5,0.613,0.057,0.014,0.64,0.639,0.411,182,115,1,2,0.98,0.61,0.75,300,0,2,30,998,780,12,15.02
66,7,6,0.563,0.046,0.01,0.614,0.612,0.379,167,130,1,2,0.98,0.56,0.71,300,0,2,30,998,780,12,15.02
67,7,7,0.68,0.074,0.021,0.673,0.673,0.453,202,95,1,2,0.99,0.68,0.8,300,0,2,30,998,780,12,15.02
68,7,8,0.64,0.063,0.017,0.653,0.653,0.428,190,107,1,2,0.99,0.64,0.77,300,0,2,30,998,780,12,15.02
69,7,9,0.573,0.048,0.011,0.62,0.618,0.385,170,127,1,2,0.98,0.57,0.72,300,0,2,30,998,780,12,15.02
70,8,0,0.737,0.091,0.029,0.702,0.701,0.488,219,78,1,2,0.99,0.74,0.84,300,0,2,30,998,780,12,38.55
71,8,1,0.88,0.166,0.083,0.774,0.767,0.575,262,35,1,2,0.99,0.88,0.93,300,0,2,30,998,780,12,38.55
72,8,2,0.923,0.1,0.064,0.631,0.557,0.291,276,21,2,1,0.98,0.92,0.95,300,0,2,30,998,780,12,38.55
73,8,3,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,2,30,998,780,12,38.55
74,8,4,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,0,2,30,998,780,12,38.55
75,8,5,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,30,998,780,12,38.55
76,8,6,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,0,2,30,998,780,12,38.55
77,8,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,30,998,780,12,38.55
78,8,8,0.96,0.159,0.129,0.65,0.568,0.302,287,10,2,1,0.98,0.96,0.97,300,0,2,30,998,780,12,38.55
79,8,9,0.957,0.15,0.119,0.648,0.567,0.301,286,11,2,1,0.98,0.96,0.97,300,0,2,30,998,780,12,38.55
80,9,0,0.723,0.087,0.027,0.695,0.695,0.48,215,82,1,2,0.99,0.72,0.83,300,0,2,30,998,780,12,23.06
81,9,1,0.7,0.079,0.024,0.684,0.683,0.465,208,89,1,2,0.99,0.7,0.81,300,0,2,30,998,780,12,23.06
82,9,2,0.677,0.003,0.001,0.507,0.476,0.219,202,95,2,1,0.98,0.68,0.8,300,0,2,30,998,780,12,23.06
83,9,3,0.823,0.042,0.018,0.581,0.525,0.262,246,51,2,1,0.98,0.82,0.89,300,0,2,30,998,780,12,23.06
84,9,4,0.963,0.017,0.015,0.487,0.0,0.0,289,8,3,0,0.98,0.96,0.97,300,0,2,30,998,780,12,23.06
85,9,5,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,2,30,998,780,12,23.06
86,9,6,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,30,998,780,12,23.06
87,9,7,0.76,0.099,0.034,0.714,0.712,0.503,226,71,1,2,0.99,0.76,0.85,300,0,2,30,998,780,12,23.06
88,9,8,0.983,0.008,0.008,0.497,0.0,0.0,295,2,3,0,0.98,0.98,0.98,300,0,2,30,998,780,12,23.06
89,9,9,0.98,0.249,0.241,0.66,0.573,0.307,293,4,2,1,0.99,0.98,0.98,300,0,2,30,998,780,12,23.06
90,10,0,0.627,0.06,0.015,0.646,0.646,0.419,186,111,1,2,0.98,0.63,0.76,300,0,2,60,998,780,12,15.92
91,10,1,0.533,0.04,0.008,0.599,0.596,0.359,158,139,1,2,0.98,0.53,0.69,300,0,2,60,998,780,12,15.92
92,10,2,0.503,0.034,0.007,0.584,0.578,0.34,149,148,1,2,0.98,0.5,0.66,300,0,2,60,998,780,12,15.92
93,10,3,0.607,0.055,0.014,0.636,0.636,0.406,180,117,1,2,0.98,0.61,0.75,300,0,2,60,998,780,12,15.92
94,10,4,0.683,0.075,0.021,0.675,0.675,0.455,203,94,1,2,0.99,0.68,0.8,300,0,2,60,998,780,12,15.92
95,10,5,0.67,0.071,0.02,0.668,0.668,0.447,199,98,1,2,0.99,0.67,0.79,300,0,2,60,998,780,12,15.92
96,10,6,0.747,0.094,0.031,0.707,0.706,0.494,222,75,1,2,0.99,0.75,0.85,300,0,2,60,998,780,12,15.92
97,10,7,0.617,0.058,0.014,0.641,0.641,0.413,183,114,1,2,0.98,0.62,0.75,300,0,2,60,998,780,12,15.92
98,10,8,0.63,0.061,0.016,0.648,0.648,0.421,187,110,1,2,0.98,0.63,0.76,300,0,2,60,998,780,12,15.92
99,10,9,0.623,0.059,0.015,0.645,0.644,0.417,185,112,1,2,0.98,0.62,0.76,300,0,2,60,998,780,12,15.92
100,11,0,0.753,0.021,0.007,0.545,0.503,0.242,225,72,2,1,0.98,0.75,0.85,300,0,2,60,998,780,12,48.98
101,11,1,0.923,0.217,0.133,0.796,0.786,0.601,275,22,1,2,0.99,0.92,0.95,300,0,2,60,998,780,12,48.98
102,11,2,0.92,0.212,0.127,0.795,0.784,0.599,274,23,1,2,0.99,0.92,0.95,300,0,2,60,998,780,12,48.98
103,11,3,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,60,998,780,12,48.98
104,11,4,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,0,2,60,998,780,12,48.98
105,11,5,0.98,0.249,0.241,0.66,0.573,0.307,293,4,2,1,0.99,0.98,0.98,300,0,2,60,998,780,12,48.98
106,11,6,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,0,2,60,998,780,12,48.98
107,11,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,60,998,780,12,48.98
108,11,8,0.973,0.206,0.189,0.657,0.571,0.305,291,6,2,1,0.98,0.97,0.98,300,0,2,60,998,780,12,48.98
109,11,9,0.96,0.159,0.129,0.65,0.568,0.302,287,10,2,1,0.98,0.96,0.97,300,0,2,60,998,780,12,48.98
110,12,0,0.687,0.076,0.022,0.677,0.677,0.457,204,93,1,2,0.99,0.69,0.81,300,0,2,60,998,780,12,24.48
111,12,1,0.6,0.054,0.013,0.633,0.632,0.402,178,119,1,2,0.98,0.6,0.74,300,0,2,60,998,780,12,24.48
112,12,2,0.557,0.044,0.01,0.611,0.609,0.374,165,132,1,2,0.98,0.56,0.71,300,0,2,60,998,780,12,24.48
113,12,3,0.813,0.039,0.016,0.576,0.522,0.26,243,54,2,1,0.98,0.81,0.89,300,0,2,60,998,780,12,24.48
114,12,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,0,2,60,998,780,12,24.48
115,12,5,0.973,0.013,0.013,0.492,0.0,0.0,292,5,3,0,0.98,0.97,0.98,300,0,2,60,998,780,12,24.48
116,12,6,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,0,2,60,998,780,12,24.48
117,12,7,0.687,0.076,0.022,0.677,0.677,0.457,204,93,1,2,0.99,0.69,0.81,300,0,2,60,998,780,12,24.48
118,12,8,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,60,998,780,12,24.48
119,12,9,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,0,2,60,998,780,12,24.48
120,13,0,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,13.79
121,13,1,0.46,0.041,0.008,0.397,0.392,0.152,137,160,2,1,0.98,0.46,0.62,300,60,2,0,998,780,12,13.79
122,13,2,0.72,0.085,0.027,0.694,0.693,0.478,214,83,1,2,0.99,0.72,0.83,300,60,2,0,998,780,12,13.79
123,13,3,0.953,0.02,0.016,0.481,0.0,0.0,286,11,3,0,0.98,0.95,0.97,300,60,2,0,998,780,12,13.79
124,13,4,0.847,0.052,0.023,0.593,0.533,0.269,253,44,2,1,0.98,0.85,0.91,300,60,2,0,998,780,12,13.79
125,13,5,0.527,0.028,0.006,0.431,0.42,0.173,157,140,2,1,0.98,0.53,0.68,300,60,2,0,998,780,12,13.79
126,13,6,0.913,0.029,0.018,0.461,0.0,0.0,274,23,3,0,0.98,0.91,0.95,300,60,2,0,998,780,12,13.79
127,13,7,0.01,0.0,0.0,0.5,0.0,0.0,0,297,0,3,0.0,0.01,0.0,300,60,2,0,998,780,12,13.79
128,13,8,0.447,0.11,0.02,0.226,0.0,0.0,134,163,3,0,0.97,0.45,0.61,300,60,2,0,998,780,12,13.79
129,13,9,0.9,0.08,0.045,0.62,0.549,0.285,269,28,2,1,0.98,0.9,0.94,300,60,2,0,998,780,12,13.79
130,14,0,0.973,0.013,0.013,0.492,0.0,0.0,292,5,3,0,0.98,0.97,0.98,300,60,2,0,998,780,12,28.09
131,14,1,0.947,0.265,0.186,0.808,0.796,0.615,282,15,1,2,0.99,0.95,0.96,300,60,2,0,998,780,12,28.09
132,14,2,0.973,0.206,0.189,0.657,0.571,0.305,291,6,2,1,0.98,0.97,0.98,300,60,2,0,998,780,12,28.09
133,14,3,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,28.09
134,14,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,28.09
135,14,5,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,28.09
136,14,6,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,28.09
137,14,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,28.09
138,14,8,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,60,2,0,998,780,12,28.09
139,14,9,0.977,0.225,0.212,0.658,0.572,0.306,292,5,2,1,0.98,0.98,0.98,300,60,2,0,998,780,12,28.09
140,15,0,0.967,0.337,0.274,0.818,0.804,0.627,288,9,1,2,0.99,0.97,0.98,300,60,2,0,998,780,12,21.59
141,15,1,0.567,0.047,0.011,0.616,0.614,0.381,168,129,1,2,0.98,0.57,0.71,300,60,2,0,998,780,12,21.59
142,15,2,0.62,0.059,0.015,0.643,0.643,0.415,184,113,1,2,0.98,0.62,0.76,300,60,2,0,998,780,12,21.59
143,15,3,0.937,0.116,0.079,0.638,0.561,0.295,280,17,2,1,0.98,0.94,0.96,300,60,2,0,998,780,12,21.59
144,15,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,21.59
145,15,5,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,60,2,0,998,780,12,21.59
146,15,6,0.943,0.125,0.09,0.641,0.563,0.297,282,15,2,1,0.98,0.94,0.96,300,60,2,0,998,780,12,21.59
147,15,7,0.94,0.249,0.167,0.805,0.793,0.611,280,17,1,2,0.99,0.94,0.96,300,60,2,0,998,780,12,21.59
148,15,8,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,21.59
149,15,9,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,0,998,780,12,21.59
150,16,0,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,14.09
151,16,1,0.437,0.112,0.02,0.221,0.0,0.0,131,166,3,0,0.97,0.44,0.6,300,60,2,30,998,780,12,14.09
152,16,2,0.543,0.042,0.009,0.604,0.601,0.366,161,136,1,2,0.98,0.54,0.69,300,60,2,30,998,780,12,14.09
153,16,3,0.797,0.034,0.013,0.567,0.517,0.255,238,59,2,1,0.98,0.8,0.88,300,60,2,30,998,780,12,14.09
154,16,4,0.553,0.044,0.01,0.609,0.607,0.372,164,133,1,2,0.98,0.55,0.7,300,60,2,30,998,780,12,14.09
155,16,5,0.523,0.103,0.021,0.759,0.72,0.543,154,143,0,3,0.99,0.52,0.68,300,60,2,30,998,780,12,14.09
156,16,6,0.803,0.036,0.014,0.571,0.519,0.257,240,57,2,1,0.98,0.8,0.88,300,60,2,30,998,780,12,14.09
157,16,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,14.09
158,16,8,0.517,0.036,0.007,0.591,0.586,0.349,153,144,1,2,0.98,0.52,0.67,300,60,2,30,998,780,12,14.09
159,16,9,0.827,0.044,0.018,0.582,0.527,0.263,247,50,2,1,0.98,0.83,0.9,300,60,2,30,998,780,12,14.09
160,17,0,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,60,2,30,998,780,12,35.1
161,17,1,0.957,0.295,0.222,0.813,0.8,0.621,285,12,1,2,0.99,0.96,0.97,300,60,2,30,998,780,12,35.1
162,17,2,0.97,0.191,0.17,0.655,0.571,0.305,290,7,2,1,0.98,0.97,0.98,300,60,2,30,998,780,12,35.1
163,17,3,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,35.1
164,17,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,35.1
165,17,5,0.983,0.008,0.008,0.497,0.0,0.0,295,2,3,0,0.98,0.98,0.98,300,60,2,30,998,780,12,35.1
166,17,6,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,35.1
167,17,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,35.1
168,17,8,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,60,2,30,998,780,12,35.1
169,17,9,0.973,0.013,0.013,0.492,0.0,0.0,292,5,3,0,0.98,0.97,0.98,300,60,2,30,998,780,12,35.1
170,18,0,0.81,0.12,0.047,0.739,0.736,0.533,241,56,1,2,0.99,0.81,0.89,300,60,2,30,998,780,12,23.84
171,18,1,0.583,0.05,0.012,0.625,0.623,0.392,173,124,1,2,0.98,0.58,0.73,300,60,2,30,998,780,12,23.84
172,18,2,0.54,0.041,0.009,0.603,0.599,0.364,160,137,1,2,0.98,0.54,0.69,300,60,2,30,998,780,12,23.84
173,18,3,0.907,0.085,0.05,0.623,0.552,0.287,271,26,2,1,0.98,0.91,0.94,300,60,2,30,998,780,12,23.84
174,18,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,23.84
175,18,5,0.99,0.403,0.395,0.665,0.576,0.31,296,1,2,1,0.99,0.99,0.99,300,60,2,30,998,780,12,23.84
176,18,6,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,60,2,30,998,780,12,23.84
177,18,7,0.47,0.027,0.005,0.567,0.559,0.318,139,158,1,2,0.98,0.47,0.63,300,60,2,30,998,780,12,23.84
178,18,8,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,23.84
179,18,9,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,30,998,780,12,23.84
180,19,0,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,15.03
181,19,1,0.483,0.03,0.006,0.574,0.567,0.327,143,154,1,2,0.98,0.48,0.64,300,60,2,60,998,780,12,15.03
182,19,2,0.597,0.053,0.013,0.631,0.63,0.4,177,120,1,2,0.98,0.6,0.74,300,60,2,60,998,780,12,15.03
183,19,3,0.613,0.057,0.014,0.64,0.639,0.411,182,115,1,2,0.98,0.61,0.75,300,60,2,60,998,780,12,15.03
184,19,4,0.647,0.065,0.017,0.657,0.656,0.432,192,105,1,2,0.99,0.65,0.78,300,60,2,60,998,780,12,15.03
185,19,5,0.497,0.032,0.006,0.581,0.574,0.336,147,150,1,2,0.98,0.5,0.65,300,60,2,60,998,780,12,15.03
186,19,6,0.55,0.043,0.009,0.608,0.605,0.37,163,134,1,2,0.98,0.55,0.7,300,60,2,60,998,780,12,15.03
187,19,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,15.03
188,19,8,0.423,0.018,0.003,0.544,0.53,0.287,125,172,1,2,0.98,0.42,0.59,300,60,2,60,998,780,12,15.03
189,19,9,0.75,0.02,0.007,0.544,0.501,0.241,224,73,2,1,0.98,0.75,0.85,300,60,2,60,998,780,12,15.03
190,20,0,0.977,0.225,0.212,0.658,0.572,0.306,292,5,2,1,0.98,0.98,0.98,300,60,2,60,998,780,12,42.51
191,20,1,0.957,0.295,0.222,0.813,0.8,0.621,285,12,1,2,0.99,0.96,0.97,300,60,2,60,998,780,12,42.51
192,20,2,0.967,0.337,0.274,0.818,0.804,0.627,288,9,1,2,0.99,0.97,0.98,300,60,2,60,998,780,12,42.51
193,20,3,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,60,2,60,998,780,12,42.51
194,20,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,42.51
195,20,5,0.987,0.327,0.327,0.663,0.575,0.309,295,2,2,1,0.99,0.99,0.99,300,60,2,60,998,780,12,42.51
196,20,6,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,42.51
197,20,7,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,42.51
198,20,8,0.983,0.464,0.437,0.827,0.811,0.637,293,4,1,2,0.99,0.98,0.99,300,60,2,60,998,780,12,42.51
199,20,9,0.973,0.013,0.013,0.492,0.0,0.0,292,5,3,0,0.98,0.97,0.98,300,60,2,60,998,780,12,42.51
200,21,0,0.73,0.089,0.028,0.699,0.698,0.484,217,80,1,2,0.99,0.73,0.83,300,60,2,60,998,780,12,26.59
201,21,1,0.54,0.041,0.009,0.603,0.599,0.364,160,137,1,2,0.98,0.54,0.69,300,60,2,60,998,780,12,26.59
202,21,2,0.76,0.099,0.034,0.714,0.712,0.503,226,71,1,2,0.99,0.76,0.85,300,60,2,60,998,780,12,26.59
203,21,3,0.85,0.143,0.064,0.759,0.754,0.557,253,44,1,2,0.99,0.85,0.91,300,60,2,60,998,780,12,26.59
