,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
361,36,1,0.94,0.026,0.021,0.476,0.0,0.0,282,14,4,0,0.97,0.94,0.96,300,0,2,80,998,24976,13,0,28.06
362,36,2,0.803,0.089,0.04,0.654,0.635,0.391,239,57,2,2,0.98,0.8,0.88,300,0,2,80,998,24976,13,0,28.06
363,36,3,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,2,80,998,24976,13,0,28.06
364,36,4,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,0,28.06
365,36,5,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,80,998,24976,13,0,28.06
366,36,6,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,2,80,998,24976,13,0,28.06
367,36,7,0.963,0.15,0.138,0.611,0.493,0.226,288,8,3,1,0.98,0.96,0.97,300,0,2,80,998,24976,13,0,28.06
368,36,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,80,998,24976,13,0,28.06
369,36,9,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,0,28.06
370,37,0,0.79,0.15,0.063,0.77,0.77,0.591,234,62,1,3,0.98,0.79,0.87,300,0,2,80,998,24976,13,1,50.36
371,37,1,0.93,0.196,0.141,0.718,0.684,0.448,277,19,2,2,0.98,0.93,0.95,300,0,2,80,998,24976,13,1,50.36
372,37,2,0.907,0.252,0.157,0.829,0.826,0.671,269,27,1,3,0.98,0.91,0.94,300,0,2,80,998,24976,13,1,50.36
373,37,3,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,2,80,998,24976,13,1,50.36
374,37,4,0.953,0.125,0.107,0.606,0.491,0.224,285,11,3,1,0.98,0.95,0.96,300,0,2,80,998,24976,13,1,50.36
375,37,5,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,1,50.36
376,37,6,0.95,0.118,0.099,0.605,0.49,0.223,284,12,3,1,0.98,0.95,0.96,300,0,2,80,998,24976,13,1,50.36
377,37,7,0.967,0.017,0.016,0.49,0.0,0.0,290,6,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,1,50.36
378,37,8,0.95,0.118,0.099,0.605,0.49,0.223,284,12,3,1,0.98,0.95,0.96,300,0,2,80,998,24976,13,1,50.36
379,37,9,0.92,0.079,0.056,0.59,0.482,0.216,275,21,3,1,0.98,0.92,0.95,300,0,2,80,998,24976,13,1,50.36
380,38,0,0.14,0.04,0.004,0.441,0.314,0.105,39,257,1,3,0.96,0.14,0.23,300,0,2,80,998,24976,13,2,19.06
381,38,1,0.56,0.128,0.032,0.777,0.744,0.579,164,132,0,4,0.99,0.56,0.7,300,0,2,80,998,24976,13,2,19.06
382,38,2,0.28,0.18,0.027,0.142,0.0,0.0,84,212,4,0,0.94,0.28,0.43,300,0,2,80,998,24976,13,2,19.06
383,38,3,0.237,0.006,0.001,0.49,0.415,0.181,68,228,1,3,0.97,0.24,0.37,300,0,2,80,998,24976,13,2,19.06
384,38,4,0.327,0.079,0.012,0.659,0.564,0.339,94,202,0,4,0.99,0.33,0.48,300,0,2,80,998,24976,13,2,19.06
385,38,5,0.47,0.107,0.022,0.731,0.68,0.488,137,159,0,4,0.99,0.47,0.62,300,0,2,80,998,24976,13,2,19.06
386,38,6,0.32,0.077,0.012,0.655,0.558,0.332,92,204,0,4,0.99,0.32,0.47,300,0,2,80,998,24976,13,2,19.06
387,38,7,0.1,0.063,0.005,0.421,0.262,0.073,27,269,1,3,0.95,0.1,0.16,300,0,2,80,998,24976,13,2,19.06
388,38,8,0.453,0.046,0.01,0.6,0.581,0.347,133,163,1,3,0.98,0.45,0.61,300,0,2,80,998,24976,13,2,19.06
389,38,9,0.383,0.028,0.005,0.441,0.437,0.193,113,183,2,2,0.97,0.38,0.54,300,0,2,80,998,24976,13,2,19.06
390,39,0,0.743,0.128,0.048,0.747,0.747,0.558,220,76,1,3,0.98,0.74,0.84,300,0,0,40,998,222,13,0,21.99
391,39,1,0.853,0.116,0.06,0.679,0.655,0.414,254,42,2,2,0.98,0.85,0.91,300,0,0,40,998,222,13,0,21.99
392,39,2,0.56,0.128,0.032,0.777,0.744,0.579,164,132,0,4,0.99,0.56,0.7,300,0,0,40,998,222,13,0,21.99
393,39,3,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,40,998,222,13,0,21.99
394,39,4,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,40,998,222,13,0,21.99
395,39,5,0.99,0.497,0.397,0.625,0.5,0.231,296,0,3,1,0.99,0.99,0.99,300,0,0,40,998,222,13,0,21.99
396,39,6,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,40,998,222,13,0,21.99
397,39,7,0.963,0.15,0.138,0.611,0.493,0.226,288,8,3,1,0.98,0.96,0.97,300,0,0,40,998,222,13,0,21.99
398,39,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,222,13,0,21.99
399,39,9,0.973,0.191,0.187,0.617,0.496,0.228,291,5,3,1,0.98,0.97,0.98,300,0,0,40,998,222,13,0,21.99
400,40,0,0.627,0.146,0.042,0.811,0.788,0.645,184,112,0,4,0.99,0.63,0.76,300,0,0,40,998,222,13,1,42.17
401,40,1,0.877,0.214,0.118,0.814,0.812,0.65,260,36,1,3,0.98,0.88,0.92,300,0,0,40,998,222,13,1,42.17
402,40,2,0.803,0.158,0.069,0.777,0.777,0.6,238,58,1,3,0.98,0.8,0.88,300,0,0,40,998,222,13,1,42.17
403,40,3,0.987,0.348,0.327,0.623,0.499,0.231,295,1,3,1,0.98,0.99,0.98,300,0,0,40,998,222,13,1,42.17
404,40,4,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,40,998,222,13,1,42.17
405,40,5,0.973,0.342,0.321,0.74,0.7,0.466,290,6,2,2,0.98,0.97,0.98,300,0,0,40,998,222,13,1,42.17
406,40,6,0.99,0.572,0.566,0.748,0.706,0.474,295,1,2,2,0.99,0.99,0.99,300,0,0,40,998,222,13,1,42.17
407,40,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,222,13,1,42.17
408,40,8,0.96,0.273,0.235,0.733,0.695,0.461,286,10,2,2,0.98,0.96,0.97,300,0,0,40,998,222,13,1,42.17
409,40,9,0.93,0.089,0.066,0.595,0.485,0.219,278,18,3,1,0.98,0.93,0.95,300,0,0,40,998,222,13,1,42.17
410,41,0,0.533,0.121,0.029,0.764,0.726,0.552,156,140,0,4,0.99,0.53,0.68,300,0,0,40,998,222,13,2,14.17
411,41,1,0.767,0.139,0.055,0.758,0.758,0.574,227,69,1,3,0.98,0.77,0.86,300,0,0,40,998,222,13,2,14.17
412,41,2,0.57,0.13,0.033,0.782,0.751,0.589,167,129,0,4,0.99,0.57,0.71,300,0,0,40,998,222,13,2,14.17
413,41,3,0.467,0.106,0.022,0.73,0.678,0.484,136,160,0,4,0.99,0.47,0.62,300,0,0,40,998,222,13,2,14.17
414,41,4,0.517,0.117,0.027,0.755,0.714,0.535,151,145,0,4,0.99,0.52,0.67,300,0,0,40,998,222,13,2,14.17
415,41,5,0.807,0.019,0.009,0.532,0.451,0.192,241,55,3,1,0.97,0.81,0.88,300,0,0,40,998,222,13,2,14.17
416,41,6,0.427,0.098,0.019,0.709,0.647,0.443,124,172,0,4,0.99,0.43,0.58,300,0,0,40,998,222,13,2,14.17
417,41,7,0.577,0.075,0.02,0.662,0.656,0.438,170,126,1,3,0.98,0.58,0.72,300,0,0,40,998,222,13,2,14.17
418,41,8,0.63,0.147,0.043,0.812,0.791,0.648,185,111,0,4,0.99,0.63,0.76,300,0,0,40,998,222,13,2,14.17
419,41,9,0.763,0.006,0.002,0.51,0.439,0.183,228,68,3,1,0.97,0.76,0.85,300,0,0,40,998,222,13,2,14.17
420,42,0,0.71,0.176,0.06,0.853,0.84,0.727,209,87,0,4,0.99,0.71,0.82,300,0,0,80,998,222,13,0,23.04
421,42,1,0.793,0.084,0.036,0.649,0.631,0.387,236,60,2,2,0.98,0.79,0.87,300,0,0,80,998,222,13,0,23.04
422,42,2,0.93,0.028,0.022,0.471,0.0,0.0,279,17,4,0,0.97,0.93,0.95,300,0,0,80,998,222,13,0,23.04
423,42,3,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,80,998,222,13,0,23.04
424,42,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,222,13,0,23.04
425,42,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,80,998,222,13,0,23.04
426,42,6,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,0,80,998,222,13,0,23.04
427,42,7,0.447,0.102,0.02,0.72,0.663,0.464,130,166,0,4,0.99,0.45,0.6,300,0,0,80,998,222,13,0,23.04
428,42,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,222,13,0,23.04
429,42,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,222,13,0,23.04
430,43,0,0.663,0.158,0.049,0.829,0.812,0.681,195,101,0,4,0.99,0.66,0.78,300,0,0,80,998,222,13,1,48.9
431,43,1,0.97,0.32,0.295,0.738,0.699,0.465,289,7,2,2,0.98,0.97,0.98,300,0,0,80,998,222,13,1,48.9
432,43,2,0.95,0.118,0.099,0.605,0.49,0.223,284,12,3,1,0.98,0.95,0.96,300,0,0,80,998,222,13,1,48.9
433,43,3,0.99,0.497,0.397,0.625,0.5,0.231,296,0,3,1,0.99,0.99,0.99,300,0,0,80,998,222,13,1,48.9
434,43,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,222,13,1,48.9
435,43,5,0.987,0.493,0.493,0.747,0.705,0.472,294,2,2,2,0.99,0.99,0.99,300,0,0,80,998,222,13,1,48.9
436,43,6,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,222,13,1,48.9
437,43,7,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,80,998,222,13,1,48.9
438,43,8,0.983,0.28,0.277,0.622,0.498,0.23,294,2,3,1,0.98,0.98,0.98,300,0,0,80,998,222,13,1,48.9
439,43,9,0.94,0.102,0.08,0.6,0.487,0.221,281,15,3,1,0.98,0.94,0.96,300,0,0,80,998,222,13,1,48.9
440,44,0,0.503,0.114,0.026,0.748,0.705,0.522,147,149,0,4,0.99,0.5,0.66,300,0,0,80,998,222,13,2,15.24
441,44,1,0.753,0.068,0.027,0.628,0.615,0.369,224,72,2,2,0.98,0.75,0.85,300,0,0,80,998,222,13,2,15.24
442,44,2,0.647,0.083,0.026,0.328,0.0,0.0,194,102,4,0,0.97,0.65,0.77,300,0,0,80,998,222,13,2,15.24
443,44,3,0.447,0.102,0.02,0.72,0.663,0.464,130,166,0,4,0.99,0.45,0.6,300,0,0,80,998,222,13,2,15.24
444,44,4,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,80,998,222,13,2,15.24
445,44,5,0.717,0.118,0.041,0.733,0.733,0.539,212,84,1,3,0.98,0.72,0.82,300,0,0,80,998,222,13,2,15.24
446,44,6,0.563,0.129,0.032,0.779,0.747,0.582,165,131,0,4,0.99,0.56,0.71,300,0,0,80,998,222,13,2,15.24
447,44,7,0.843,0.11,0.055,0.674,0.651,0.409,251,45,2,2,0.98,0.84,0.9,300,0,0,80,998,222,13,2,15.24
448,44,8,0.83,0.102,0.049,0.667,0.646,0.403,247,49,2,2,0.98,0.83,0.9,300,0,0,80,998,222,13,2,15.24
449,44,9,0.88,0.05,0.029,0.569,0.471,0.208,263,33,3,1,0.98,0.88,0.92,300,0,0,80,998,222,13,2,15.24
450,45,0,0.743,0.128,0.048,0.747,0.747,0.558,220,76,1,3,0.98,0.74,0.84,300,0,0,40,998,220,13,0,21.62
451,45,1,0.853,0.116,0.06,0.679,0.655,0.414,254,42,2,2,0.98,0.85,0.91,300,0,0,40,998,220,13,0,21.62
452,45,2,0.88,0.05,0.029,0.569,0.471,0.208,263,33,3,1,0.98,0.88,0.92,300,0,0,40,998,220,13,0,21.62
453,45,3,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,40,998,220,13,0,21.62
454,45,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,220,13,0,21.62
455,45,5,0.983,0.28,0.277,0.622,0.498,0.23,294,2,3,1,0.98,0.98,0.98,300,0,0,40,998,220,13,0,21.62
456,45,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,40,998,220,13,0,21.62
457,45,7,0.963,0.15,0.138,0.611,0.493,0.226,288,8,3,1,0.98,0.96,0.97,300,0,0,40,998,220,13,0,21.62
458,45,8,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,40,998,220,13,0,21.62
459,45,9,0.973,0.191,0.187,0.617,0.496,0.228,291,5,3,1,0.98,0.97,0.98,300,0,0,40,998,220,13,0,21.62
460,46,0,0.633,0.148,0.043,0.814,0.793,0.652,186,110,0,4,0.99,0.63,0.76,300,0,0,40,998,220,13,1,40.32
461,46,1,0.84,0.182,0.089,0.796,0.794,0.625,249,47,1,3,0.98,0.84,0.9,300,0,0,40,998,220,13,1,40.32
462,46,2,0.69,0.108,0.036,0.72,0.719,0.52,204,92,1,3,0.98,0.69,0.8,300,0,0,40,998,220,13,1,40.32
463,46,3,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,220,13,1,40.32
464,46,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,220,13,1,40.32
465,46,5,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,0,40,998,220,13,1,40.32
466,46,6,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,40,998,220,13,1,40.32
467,46,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,40,998,220,13,1,40.32
468,46,8,0.96,0.273,0.235,0.733,0.695,0.461,286,10,2,2,0.98,0.96,0.97,300,0,0,40,998,220,13,1,40.32
469,46,9,0.93,0.196,0.141,0.718,0.684,0.448,277,19,2,2,0.98,0.93,0.95,300,0,0,40,998,220,13,1,40.32
470,47,0,0.363,0.085,0.014,0.677,0.596,0.378,105,191,0,4,0.99,0.36,0.52,300,0,0,40,998,220,13,2,14.2
471,47,1,0.74,0.064,0.024,0.622,0.61,0.363,220,76,2,2,0.98,0.74,0.84,300,0,0,40,998,220,13,2,14.2
472,47,2,0.653,0.155,0.047,0.824,0.805,0.671,192,104,0,4,0.99,0.65,0.78,300,0,0,40,998,220,13,2,14.2
473,47,3,0.587,0.135,0.036,0.791,0.762,0.605,172,124,0,4,0.99,0.59,0.73,300,0,0,40,998,220,13,2,14.2
474,47,4,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,40,998,220,13,2,14.2
475,47,5,0.783,0.08,0.034,0.644,0.627,0.382,233,63,2,2,0.98,0.78,0.87,300,0,0,40,998,220,13,2,14.2
476,47,6,0.543,0.123,0.03,0.769,0.733,0.562,159,137,0,4,0.99,0.54,0.69,300,0,0,40,998,220,13,2,14.2
477,47,7,0.843,0.033,0.017,0.551,0.461,0.2,252,44,3,1,0.98,0.84,0.9,300,0,0,40,998,220,13,2,14.2
478,47,8,0.81,0.23,0.101,0.904,0.899,0.823,239,57,0,4,0.99,0.81,0.88,300,0,0,40,998,220,13,2,14.2
479,47,9,0.803,0.089,0.04,0.654,0.635,0.391,239,57,2,2,0.98,0.8,0.88,300,0,0,40,998,220,13,2,14.2
480,48,0,0.71,0.176,0.06,0.853,0.84,0.727,209,87,0,4,0.99,0.71,0.82,300,0,0,80,998,220,13,0,22.88
481,48,1,0.933,0.028,0.022,0.473,0.0,0.0,280,16,4,0,0.97,0.93,0.95,300,0,0,80,998,220,13,0,22.88
482,48,2,0.953,0.022,0.019,0.483,0.0,0.0,286,10,4,0,0.97,0.95,0.96,300,0,0,80,998,220,13,0,22.88
483,48,3,0.95,0.023,0.02,0.481,0.0,0.0,285,11,4,0,0.97,0.95,0.96,300,0,0,80,998,220,13,0,22.88
484,48,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,220,13,0,22.88
485,48,5,0.99,0.497,0.397,0.625,0.5,0.231,296,0,3,1,0.99,0.99,0.99,300,0,0,80,998,220,13,0,22.88
486,48,6,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,80,998,220,13,0,22.88
487,48,7,0.443,0.101,0.02,0.718,0.66,0.46,129,167,0,4,0.99,0.44,0.6,300,0,0,80,998,220,13,0,22.88
488,48,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,220,13,0,22.88
489,48,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,220,13,0,22.88
490,49,0,0.673,0.162,0.051,0.834,0.818,0.691,198,98,0,4,0.99,0.67,0.79,300,0,0,80,998,220,13,1,46.99
491,49,1,0.967,0.302,0.272,0.736,0.697,0.463,288,8,2,2,0.98,0.97,0.97,300,0,0,80,998,220,13,1,46.99
492,49,2,0.983,0.439,0.436,0.745,0.704,0.471,293,3,2,2,0.99,0.98,0.98,300,0,0,80,998,220,13,1,46.99
493,49,3,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,80,998,220,13,1,46.99
494,49,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,80,998,220,13,1,46.99
495,49,5,0.977,0.212,0.211,0.618,0.497,0.228,292,4,3,1,0.98,0.98,0.98,300,0,0,80,998,220,13,1,46.99
496,49,6,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,80,998,220,13,1,46.99
497,49,7,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,80,998,220,13,1,46.99
498,49,8,0.993,0.705,0.664,0.75,0.707,0.475,296,0,2,2,0.99,0.99,0.99,300,0,0,80,998,220,13,1,46.99
499,49,9,0.937,0.097,0.075,0.598,0.486,0.22,280,16,3,1,0.98,0.94,0.96,300,0,0,80,998,220,13,1,46.99
500,50,0,0.493,0.112,0.025,0.743,0.697,0.511,144,152,0,4,0.99,0.49,0.65,300,0,0,80,998,220,13,2,15.07
501,50,1,0.63,0.147,0.043,0.812,0.791,0.648,185,111,0,4,0.99,0.63,0.76,300,0,0,80,998,220,13,2,15.07
502,50,2,0.517,0.109,0.027,0.262,0.0,0.0,155,141,4,0,0.96,0.52,0.67,300,0,0,80,998,220,13,2,15.07
503,50,3,0.477,0.108,0.023,0.735,0.685,0.495,139,157,0,4,0.99,0.48,0.63,300,0,0,80,998,220,13,2,15.07
504,50,4,0.623,0.088,0.025,0.686,0.683,0.472,184,112,1,3,0.98,0.62,0.76,300,0,0,80,998,220,13,2,15.07
505,50,5,0.827,0.026,0.013,0.542,0.457,0.196,247,49,3,1,0.98,0.83,0.89,300,0,0,80,998,220,13,2,15.07
506,50,6,0.447,0.102,0.02,0.72,0.663,0.464,130,166,0,4,0.99,0.45,0.6,300,0,0,80,998,220,13,2,15.07
507,50,7,0.863,0.123,0.066,0.684,0.659,0.418,257,39,2,2,0.98,0.86,0.91,300,0,0,80,998,220,13,2,15.07
508,50,8,0.563,0.072,0.018,0.655,0.649,0.429,166,130,1,3,0.98,0.56,0.71,300,0,0,80,998,220,13,2,15.07
509,50,9,0.87,0.045,0.025,0.564,0.469,0.206,260,36,3,1,0.98,0.87,0.92,300,0,0,80,998,220,13,2,15.07
